#Mapping quality	mapping quality
0.0	3.9191536E7
1.0	6621190.0
2.0	5750032.0
3.0	5359177.0
4.0	4873223.0
5.0	4634539.0
6.0	4559617.0
7.0	4202301.0
8.0	4266699.0
9.0	4163449.0
10.0	4288702.0
11.0	3962899.0
12.0	4046318.0
13.0	4427747.0
14.0	3909076.0
15.0	4228060.0
16.0	4183066.0
17.0	4097558.0
18.0	4214714.0
19.0	4127643.0
20.0	5269259.0
21.0	4518035.0
22.0	4621568.0
23.0	4647286.0
24.0	4993956.0
25.0	5096032.0
26.0	5177619.0
27.0	5435870.0
28.0	5341810.0
29.0	5371760.0
30.0	7176037.0
31.0	5884769.0
32.0	6126645.0
33.0	6498608.0
34.0	6484064.0
35.0	6631213.0
36.0	7304008.0
37.0	7117144.0
38.0	7130785.0
39.0	7160589.0
40.0	1.078579E7
41.0	7866928.0
42.0	8663488.0
43.0	8387732.0
44.0	8577181.0
45.0	1.0854232E7
46.0	9708754.0
47.0	9288872.0
48.0	1.2068993E7
49.0	1.0008899E7
50.0	1.3661617E7
51.0	1.297822E7
52.0	1.361367E7
53.0	1.4744321E7
54.0	1.5417923E7
55.0	1.711715E7
56.0	1.8851429E7
57.0	2.1385092E7
58.0	2.5307581E7
59.0	2.6345131E7
60.0	2.161965563E9
