#Coverage (X)	Coverage
1.0	99.09864032156469
2.0	97.67819434312821
3.0	94.69834453390126
4.0	89.60742454361618
5.0	82.29720734277585
6.0	73.15103762921409
7.0	62.92519052415551
8.0	52.49979051417502
9.0	42.66974794342442
10.0	33.99244120209681
11.0	26.74955021497864
12.0	20.982138011424098
13.0	16.569437949503836
14.0	13.300474412244071
15.0	10.934439603819882
16.0	9.246144441440265
17.0	8.043365279217724
18.0	7.178264180362305
19.0	6.542546242967703
20.0	6.060294661705996
21.0	5.678816787832275
22.0	5.365159605537528
23.0	5.0971721999506485
24.0	4.861624626739172
25.0	4.649523754720306
26.0	4.455966837422579
27.0	4.277011249404509
28.0	4.1097998431932865
29.0	3.9533929777778383
30.0	3.806303042255408
31.0	3.6675492137718777
32.0	3.5365789754277444
33.0	3.412704361245517
34.0	3.2955312232804204
35.0	3.1842033562662238
36.0	3.078355299071603
37.0	2.977605103041043
38.0	2.8815155160744865
39.0	2.7900135272742688
40.0	2.7028135254022345
41.0	2.6196034304593496
42.0	2.5402667207496847
43.0	2.4644362346349595
44.0	2.391948058028973
45.0	2.322769992201657
46.0	2.2563701481425795
47.0	2.1927666029803277
48.0	2.131664244818168
49.0	2.072808441219067
50.0	2.016328024070802
51.0	1.961947141566597
