#Position (bp)	insert size	chromosomes
3381345.5	33548.55539905266	0.0
1.01440355E7	31534.63027794343	101529.69302203911
1.69067255E7	24281.68274564579	0.0
2.36694155E7	16613.993568317353	0.0
3.04321055E7	17178.481932725415	101529.69302203911
3.71947955E7	16044.767443436996	0.0
4.39574855E7	21735.848976468762	0.0
5.07201755E7	16357.44659446556	101529.69302203911
5.74828655E7	13117.183839058072	0.0
6.42455555E7	21361.9288608458	0.0
7.10082455E7	8388.059151347103	101529.69302203911
7.77709355E7	11963.46320120955	0.0
8.45336255E7	11305.035974827531	0.0
9.12963155E7	13827.85959332046	101529.69302203911
9.80590055E7	12528.881641863214	0.0
1.048216955E8	6209.30422342407	0.0
1.115843855E8	7333.979286516663	101529.69302203911
1.183470755E8	4605.342601671227	0.0
1.251097655E8	6961.001697577308	0.0
1.318724555E8	5088.955931153489	101529.69302203911
1.386351455E8	5635.964363112328	0.0
1.453978355E8	3146.493346080726	0.0
1.521605255E8	1133.8723989541345	101529.69302203911
1.589232155E8	2320.757985251148	0.0
1.656859055E8	1619.9862110937229	0.0
1.724485955E8	593.2076541578971	101529.69302203911
1.792112855E8	1491.5442449319332	0.0
1.859739755E8	792.7687650281351	0.0
1.927366655E8	603.0719164696904	101529.69302203911
1.994993555E8	287.8682063391503	0.0
2.05937114E8	261.4224406798291	0.0
2.09318459E8	101529.69302203911	101529.69302203911
2.130247355E8	30097.77858915061	0.0
2.197874255E8	24540.87391965282	0.0
2.265501155E8	20699.56822032887	101529.69302203911
2.333128055E8	35182.86253996644	0.0
2.400754955E8	23834.321454573965	0.0
2.468381855E8	20404.669145443826	101529.69302203911
2.536008755E8	20752.463979195218	0.0
2.603635655E8	21020.28335035751	0.0
2.671262555E8	12909.65178312059	101529.69302203911
2.738889455E8	14342.05923545889	0.0
2.806516355E8	12043.48561721043	0.0
2.874143255E8	12049.37225380154	101529.69302203911
2.941770155E8	8963.442199801579	0.0
3.009397055E8	13069.33325472919	0.0
3.077023955E8	3533.8290791798036	101529.69302203911
3.144650855E8	5184.1448928198515	0.0
3.212277755E8	5440.375168357727	0.0
3.279904655E8	4643.748541600676	101529.69302203911
3.347531555E8	4961.927145860929	0.0
3.415158455E8	3563.758758402314	0.0
3.482785355E8	2289.342157224022	101529.69302203911
3.550412255E8	1949.693179183092	0.0
3.618039155E8	1545.6901620973915	0.0
3.685666055E8	1631.4247860333292	101529.69302203911
3.753292955E8	601.9094568792989	0.0
3.820919855E8	443.1181883796463	0.0
3.888546755E8	335.5086068057368	101529.69302203911
3.956173655E8	409.5278350754398	0.0
4.023800555E8	292.3812684955611	0.0
4.07291275E8	254.2669626880509	101529.69302203911
4.1067262E8	36470.87763068378	0.0
4.159054355E8	33239.30313993506	0.0
4.226681255E8	24497.122916211476	101529.69302203911
4.294308155E8	25140.044778814674	0.0
4.361935055E8	15161.819928934849	0.0
4.429561955E8	17023.671980196836	101529.69302203911
4.497188855E8	18861.65689148036	0.0
4.564815755E8	9129.043233627544	0.0
4.632442655E8	17364.339524347797	101529.69302203911
4.700069555E8	14846.109763408089	0.0
4.767696455E8	9413.374253110575	0.0
4.835323355E8	12568.621063283079	101529.69302203911
4.902950255E8	8991.685845947606	0.0
4.970577155E8	4538.290369096808	0.0
5.038204055E8	4309.735459290418	101529.69302203911
5.105830955E8	3691.9487945892874	0.0
5.173457855E8	5631.948623099055	0.0
5.241084755E8	2236.500433557338	101529.69302203911
5.308711655E8	2658.5433388932383	0.0
5.376338555E8	1579.0842167892688	0.0
5.443965455E8	1875.548022050336	101529.69302203911
5.511592355E8	1515.0670392601044	0.0
5.579219255E8	1135.3200751766483	0.0
5.646846155E8	422.36978783654746	101529.69302203911
5.714473055E8	460.0934312293643	0.0
5.782099955E8	302.25644324080343	0.0
5.849726855E8	430.77627489655094	101529.69302203911
5.903608885E8	265.21967103615265	0.0
5.937422335E8	19819.320397559764	0.0
5.984980655E8	25607.09033798266	101529.69302203911
6.052607555E8	15287.233326729673	0.0
6.120234455E8	24266.06426709105	0.0
6.187861355E8	27322.06280804096	101529.69302203911
6.255488255E8	11534.601971930573	0.0
6.323115155E8	12974.077155396943	0.0
6.390742055E8	9708.488245472632	101529.69302203911
6.458368955E8	12518.772269116467	0.0
6.525995855E8	11424.573186017613	0.0
6.593622755E8	11661.551952186208	101529.69302203911
6.661249655E8	8233.533600642422	0.0
6.728876555E8	9385.916623874284	0.0
