#Duplication rate	Coverage
1.0	1.50307379E8
2.0	1.8941558E7
3.0	3432512.0
4.0	1137379.0
5.0	465387.0
6.0	249672.0
7.0	145832.0
8.0	95950.0
9.0	65598.0
10.0	47723.0
11.0	36026.0
12.0	28277.0
13.0	22621.0
14.0	18166.0
15.0	15195.0
16.0	12613.0
17.0	10893.0
18.0	9509.0
19.0	8213.0
20.0	7152.0
21.0	6240.0
22.0	5669.0
23.0	5142.0
24.0	4523.0
25.0	4025.0
26.0	3808.0
27.0	3427.0
28.0	3076.0
29.0	2954.0
30.0	2750.0
31.0	2454.0
32.0	2324.0
33.0	2105.0
34.0	1976.0
35.0	1805.0
36.0	1756.0
37.0	1560.0
38.0	1498.0
39.0	1432.0
40.0	1285.0
41.0	1324.0
42.0	1220.0
43.0	1135.0
44.0	1061.0
45.0	945.0
46.0	917.0
47.0	886.0
48.0	859.0
49.0	754.0
50.0	25248.0
