#Position (bp)	mapping quality
3381345.5	55.107563162601544
1.01440355E7	56.97310747143244
1.69067255E7	56.65066108095977
2.36694155E7	54.961208151103335
3.04321055E7	53.680324781446615
3.71947955E7	55.19362363423151
4.39574855E7	54.40023584458053
5.07201755E7	53.97054319153301
5.74828655E7	54.18990086248242
6.42455555E7	53.75184484985804
7.10082455E7	53.664843465543186
7.77709355E7	52.69530056035593
8.45336255E7	51.92633925256069
9.12963155E7	51.466855549821254
9.80590055E7	52.49285754632184
1.048216955E8	54.04426774850475
1.115843855E8	54.850555862296794
1.183470755E8	48.04554488540522
1.251097655E8	49.34957384121873
1.318724555E8	53.12614329578634
1.386351455E8	54.61988241810684
1.453978355E8	53.55859578659177
1.521605255E8	54.77414658936553
1.589232155E8	54.58338680878423
1.656859055E8	56.382815792752474
1.724485955E8	52.65575534478109
1.792112855E8	57.210592115928954
1.859739755E8	57.81359507372088
1.927366655E8	57.86724555617638
1.994993555E8	57.347547434027966
2.05937114E8	56.95048867229251
2.09318459E8	56.13041871972218
2.130247355E8	57.03878132160397
2.197874255E8	57.59046366681262
2.265501155E8	57.671724938673044
2.333128055E8	56.13588016857332
2.400754955E8	54.51470324065793
2.468381855E8	52.46860518092861
2.536008755E8	54.25616562662222
2.603635655E8	54.60717670824171
2.671262555E8	54.863584198249356
2.738889455E8	54.32133942386204
2.806516355E8	51.526564485417275
2.874143255E8	55.2191429707627
2.941770155E8	56.48640615568038
3.009397055E8	39.41854744532557
3.077023955E8	53.98119576661275
3.144650855E8	55.12690410441459
3.212277755E8	54.11880713136953
3.279904655E8	46.55202710349019
3.347531555E8	50.33213456430894
3.415158455E8	54.289155323338136
3.482785355E8	53.16367693789685
3.550412255E8	52.92424675742941
3.618039155E8	54.08245787095934
3.685666055E8	54.917066785670855
3.753292955E8	55.77384168361148
3.820919855E8	56.122959807094894
3.888546755E8	54.975066981913876
3.956173655E8	56.80092824487541
4.023800555E8	57.52399671003868
4.07291275E8	55.393192311935124
4.1067262E8	56.21729185402871
4.159054355E8	57.94867770262828
4.226681255E8	56.63179790380751
4.294308155E8	55.7481013044806
4.361935055E8	56.58314007998423
4.429561955E8	57.05062406267866
4.497188855E8	51.14172389513198
4.564815755E8	55.49430991044737
4.632442655E8	50.350461104009646
4.700069555E8	49.7685723697504
4.767696455E8	56.14374515777698
4.835323355E8	54.2426628949018
4.902950255E8	54.61406707642286
4.970577155E8	53.90513647183105
5.038204055E8	55.6444927812713
5.105830955E8	54.2246257676846
5.173457855E8	54.90790555957371
5.241084755E8	54.50788041108889
5.308711655E8	56.21615518418622
5.376338555E8	54.185581699662436
5.443965455E8	53.04997157246912
5.511592355E8	54.2935089955754
5.579219255E8	55.151770451258585
5.646846155E8	54.476736369014766
5.714473055E8	56.11280052254733
5.782099955E8	56.255688825479375
5.849726855E8	55.03257295050284
5.903608885E8	54.16402016250353
5.937422335E8	51.69337917016913
5.984980655E8	47.83238287908878
6.052607555E8	57.77601099472734
6.120234455E8	54.980520164347
6.187861355E8	55.726508174434635
6.255488255E8	55.79009938500166
6.323115155E8	53.18628013678261
6.390742055E8	55.00100015119972
6.458368955E8	54.869153764212264
6.525995855E8	51.72299331097405
6.593622755E8	54.19551393676496
6.661249655E8	50.83905577858976
6.728876555E8	53.129509142434095
6.796503455E8	55.32099913093489
6.864130355E8	52.09976841637825
6.931757255E8	53.13784904843594
6.999384155E8	53.69457582289098
7.067011055E8	54.23232771772359
7.134637955E8	53.541812980418214
7.202264855E8	54.93643867330883
7.269891755E8	54.23255721563632
7.337518655E8	54.29306432718265
7.405145555E8	55.85960662070428
7.472772455E8	56.07231895717919
7.540399355E8	57.265631815060296
7.608026255E8	57.60962327106396
7.668320365E8	57.29838074411313
7.702133815E8	50.35140426170221
7.743280055E8	57.120594891009084
7.810906955E8	57.1451010350453
7.878533855E8	55.16675904371569
7.946160755E8	56.00420154215847
8.013787655E8	54.429487991844944
8.081414555E8	53.843933779764726
8.149041455E8	53.53105791940533
8.216668355E8	54.24109795306421
8.284295255E8	54.29347442450292
8.351922155E8	52.77428422176986
8.419549055E8	54.69165704717141
8.487175955E8	44.94322739401948
8.554802855E8	46.934974661984604
8.622429755E8	50.238505035235995
8.690056655E8	38.60647349644247
8.757683555E8	45.202228094484305
8.825310455E8	55.08911996832064
8.892937355E8	55.94575113179966
8.960564255E8	57.04510662530056
9.028191155E8	51.52467899494586
9.095818055E8	52.553199053624546
9.163444955E8	53.82898791158975
9.231071855E8	57.065191544149194
9.298698755E8	56.61158532247163
9.366325655E8	57.85555957007977
9.426997425E8	58.09247410807453
9.460810875E8	48.94510962933546
9.501579455E8	57.04628800937633
9.569206355E8	56.645839553896224
9.636833255E8	55.81581102249337
9.704460155E8	55.337968822541846
9.772087055E8	54.003653482343246
9.839713955E8	53.06522079485974
9.907340855E8	54.917869144362804
9.974967755E8	54.5906285740449
1.0042594655E9	54.420425403970086
1.0110221555E9	54.23889247905547
1.0177848455E9	53.77382194315674
1.0245475355E9	54.639711463281124
1.0313102255E9	49.454820681172556
1.0380729155E9	52.99874394344592
1.0448356055E9	55.82854387282047
1.0515982955E9	55.067293098094424
1.0583609855E9	54.39625247807109
1.0651236755E9	53.460067231948294
1.0718863655E9	54.47376271411983
1.0786490555E9	48.99231895547777
1.0854117455E9	53.903969417656135
1.0921744355E9	55.2194007783135
1.0989371255E9	57.48178483015866
1.104984942E9	55.29602287601783
1.108366287E9	46.87761461697011
1.1124625055E9	57.29854952442999
1.1192251955E9	56.342576992098856
1.1259878855E9	56.18324549380308
1.1327505755E9	55.8098544126134
1.1395132655E9	55.2642307743392
1.1462759555E9	55.0399505178214
1.1530386455E9	53.981392657027534
1.1598013355E9	55.64579069975301
1.1665640255E9	55.00608344266083
1.1733267155E9	52.74625349698504
1.1800894055E9	53.862359763566516
1.1868520955E9	53.18602362197169
1.1936147855E9	53.279874529790234
1.2003774755E9	53.89637250335727
1.2071401655E9	53.37162278622912
1.2139028555E9	54.19859625462006
1.2206655455E9	57.58238086476884
1.2274282355E9	56.36781008125929
1.2341909255E9	43.68273557700891
1.2409536155E9	51.10827638046365
1.2477163055E9	56.60843972768016
1.2544789955E9	57.82413534374661
1.2602528435E9	55.304174529820834
1.2636341885E9	53.35623010713163
1.2680043755E9	56.61386407186435
1.2747670655E9	54.3020913387723
1.2815297555E9	55.69141395428154
1.2882924455E9	56.86126092154526
1.2950551355E9	54.5022227918691
1.3018178255E9	55.34884684364126
1.3085805155E9	54.46042067996304
1.3153432055E9	55.06995082601442
1.3221058955E9	55.2050260652706
1.3288685855E9	53.911715384874086
1.3356312755E9	54.04105499821313
1.3423939655E9	55.07736700552594
1.3491566555E9	56.390058988171795
1.3559193455E9	54.673557565990606
1.3626820355E9	55.6422255574253
1.3694447255E9	53.88336494623078
1.3762074155E9	51.6724106430807
1.3829701055E9	48.77189304766773
1.3897327955E9	48.50651965315594
1.3964954855E9	58.0491965950131
1.4032581755E9	54.23422476106484
1.408757431E9	57.28010102410414
1.412138776E9	54.880738555952476
1.4167835555E9	57.03758863719032
1.4235462455E9	55.42332779513087
1.4303089355E9	56.82462285256135
1.4370716255E9	54.091840590162825
1.4438343155E9	50.140617326670885
1.4505970055E9	55.1731699538835
1.4573596955E9	54.432382094526396
1.4641223855E9	54.47739670442184
1.4708850755E9	55.58871643983525
1.4776477655E9	55.83865872723067
1.4844104555E9	54.98401933402257
1.4911731455E9	54.236919698933754
1.4979358355E9	47.53966133481756
1.5046985255E9	50.802198541754706
1.5114612155E9	54.31610718568552
1.5182239055E9	54.4502467196277
1.5249865955E9	55.68318422856378
1.5317492855E9	53.1336695869796
1.5385119755E9	56.214306066168945
1.5452746655E9	57.33859598054673
1.5504776755E9	56.83993070980461
1.5538590205E9	54.576800394062
1.5588000455E9	55.897901213143705
1.5655627355E9	56.068916009627884
1.5723254255E9	56.67177008740732
1.5790881155E9	56.748816611192645
1.5858508055E9	53.156038235871705
1.5926134955E9	51.55898914216884
1.5993761855E9	54.95843599080039
1.6061388755E9	52.86013760376883
1.6129015655E9	54.23892656388238
1.6196642555E9	52.7237182616381
1.6264269455E9	53.49258362907532
1.6331896355E9	54.31478609094261
1.6399523255E9	51.61780863751088
1.6467150155E9	55.89989455800587
1.6534777055E9	56.279734777209825
1.6602403955E9	55.08430506372754
1.6670030855E9	54.522074923946384
1.6737657755E9	56.456184653983904
1.6805284655E9	56.153734372103905
1.6872911555E9	56.74460280899995
1.691973483E9	53.355054408965394
1.695354828E9	48.14746057573058
1.7008165355E9	56.176566181285736
