#Mapping quality	mapping quality
0.0	8.390111E7
1.0	3413052.0
2.0	3750250.0
3.0	4038732.0
4.0	4525037.0
5.0	3837218.0
6.0	4035957.0
7.0	4434324.0
8.0	6038942.0
9.0	4531568.0
10.0	3318595.0
11.0	2989338.0
12.0	2374353.0
13.0	2077845.0
14.0	1866080.0
15.0	1888605.0
16.0	1890746.0
17.0	1941262.0
18.0	1932732.0
19.0	1919434.0
20.0	2248908.0
21.0	2458652.0
22.0	3525075.0
23.0	3103030.0
24.0	2610444.0
25.0	2349369.0
26.0	2087808.0
27.0	2149840.0
28.0	1867067.0
29.0	1785244.0
30.0	3137480.0
31.0	1964538.0
32.0	2146298.0
33.0	2303061.0
34.0	2208643.0
35.0	2002999.0
36.0	1712109.0
37.0	1615499.0
38.0	1573191.0
39.0	1583555.0
40.0	1771907.0
41.0	1586467.0
42.0	1614940.0
43.0	1748392.0
44.0	1574757.0
45.0	1698088.0
46.0	1604818.0
47.0	1531172.0
48.0	1543491.0
49.0	1374241.0
50.0	1347367.0
51.0	1355643.0
52.0	1375889.0
53.0	1235770.0
54.0	1616602.0
55.0	1302290.0
56.0	1330236.0
57.0	1314864.0
58.0	1297829.0
59.0	1219109.0
60.0	5.54717774E8
