#Coverage (X)	Coverage
1.0	27.46680352323196
2.0	6.684386965171996
3.0	2.090159874375516
4.0	0.926309842536952
5.0	0.5092825500319549
6.0	0.3110670419248436
7.0	0.20331038411735847
8.0	0.14062835980561772
9.0	0.10209734990765185
10.0	0.07752898764269389
11.0	0.06111950947592959
12.0	0.05005243899385903
13.0	0.042229493276636276
14.0	0.03652972927444864
15.0	0.03225210915422849
16.0	0.028993244018465703
17.0	0.026443515040043053
18.0	0.024387641765684975
19.0	0.0227360453629899
20.0	0.021338587162432532
21.0	0.02016596401701065
22.0	0.019185249845207863
23.0	0.018303988778356484
24.0	0.01752562615617137
25.0	0.016863090882310416
26.0	0.016238063636606626
27.0	0.015673347595267728
28.0	0.015162300711637045
29.0	0.014671428600721015
30.0	0.014221012592145144
31.0	0.013800325958158055
32.0	0.013398855084815864
33.0	0.01302800156021533
34.0	0.012678175263516778
35.0	0.012347813360221949
36.0	0.012027148134663435
37.0	0.01172814947838674
38.0	0.011449858379322109
39.0	0.011179203857963671
40.0	0.010929363450713936
41.0	0.01069426341437918
42.0	0.010480794428374907
43.0	0.010272262578652658
44.0	0.0100707634842081
45.0	0.009886277974501922
46.0	0.009714579292577241
47.0	0.00953780139850835
48.0	0.009371501599432008
49.0	0.00921202144184008
50.0	0.00905481449807155
51.0	0.008901337045742252
