#GC Content (%)	Sample
1.0	1.9669685399511178E-7
2.0	1.9669685399511178E-7
3.0	5.900905619853354E-7
4.0	9.83484269975559E-7
5.0	1.4948960903628495E-6
6.0	2.0849866523481846E-6
7.0	2.439040989539386E-6
8.0	3.5012040011129896E-6
9.0	5.428833170265085E-6
10.0	5.625530024260196E-6
11.0	5.704208765858241E-6
12.0	1.1093702565324303E-5
13.0	1.6955268814378634E-5
14.0	2.5098518569776264E-5
15.0	4.586970635166006E-5
16.0	7.210906667460797E-5
17.0	1.3469800561585253E-4
18.0	2.5015905891098315E-4
19.0	4.802156993436659E-4
20.0	8.699115064787813E-4
21.0	0.0015328979225547052
22.0	0.002584832697720563
23.0	0.004178037875710169
24.0	0.006357084963638817
25.0	0.010315884525886033
26.0	0.011552911040661291
27.0	0.01658174148864192
28.0	0.020894556048709538
29.0	0.02535823709579141
30.0	0.029757165538538088
31.0	0.034274072754311026
32.0	0.03859388972238088
33.0	0.042222317248657916
34.0	0.04413920676958187
35.0	0.04451076712677864
36.0	0.04425777563317013
37.0	0.04425942788674368
38.0	0.04363774781000674
39.0	0.04222035028011796
40.0	0.0405847765997778
41.0	0.039075364281590114
42.0	0.03738621037822169
43.0	0.03629674584331357
44.0	0.035022071550683646
45.0	0.031837392127019595
46.0	0.02877112420946059
47.0	0.02572346381428953
48.0	0.023092722070846512
49.0	0.020930866287957033
50.0	0.019017163256067792
51.0	0.018734077143798027
52.0	0.01384533419523272
53.0	0.013966263421068919
54.0	0.012721014977796662
55.0	0.011567387929115332
56.0	0.010465216777439121
57.0	0.00939101591840102
58.0	0.008493802888587714
59.0	0.00771295571759792
60.0	0.00706633447977439
61.0	0.006456928286726735
62.0	0.005849449722848232
63.0	0.005134771373542392
64.0	0.004340155422772941
65.0	0.0035800007608234314
66.0	0.0028529698490866997
67.0	0.0022815654882308994
68.0	0.0018169675190944454
69.0	0.0014356116585687224
70.0	0.0011234144119076815
71.0	8.62397686656168E-4
72.0	6.502404599370403E-4
73.0	4.925682617745589E-4
74.0	3.8536847634722303E-4
75.0	3.1786211605610063E-4
76.0	2.466971942806692E-4
77.0	1.898911428468809E-4
78.0	1.6113406279279557E-4
79.0	1.4410011523681887E-4
80.0	1.291511543331904E-4
81.0	9.854512385155099E-5
82.0	7.42727320685542E-5
83.0	5.456370729824401E-5
84.0	4.748262055441998E-5
85.0	3.674297232628688E-5
86.0	2.6947468997330316E-5
87.0	1.9905721624305314E-5
88.0	1.585376643200601E-5
89.0	1.0464272632539945E-5
90.0	5.9009056198533525E-6
91.0	2.714416585132542E-6
92.0	1.652253573558939E-6
93.0	5.114118203872907E-7
94.0	2.3603622479413415E-7
95.0	2.753755955931565E-7
96.0	2.3603622479413413E-7
97.0	4.327330787892459E-7
98.0	1.2981992363677378E-6
99.0	1.6915929443579613E-6
100.0	2.844629902477307E-4
