#Mapping quality	mapping quality
0.0	3.7474324E7
1.0	6068678.0
2.0	5323476.0
3.0	5096358.0
4.0	4650843.0
5.0	4462037.0
6.0	4409718.0
7.0	4034518.0
8.0	4106543.0
9.0	4035125.0
10.0	4146921.0
11.0	3766833.0
12.0	3892450.0
13.0	4363666.0
14.0	3720323.0
15.0	4094952.0
16.0	3988218.0
17.0	3883638.0
18.0	4011551.0
19.0	3907734.0
20.0	5378207.0
21.0	4314972.0
22.0	4404262.0
23.0	4410214.0
24.0	4780016.0
25.0	4855328.0
26.0	4939620.0
27.0	5241372.0
28.0	5015734.0
29.0	5047467.0
30.0	7510734.0
31.0	5607862.0
32.0	5805063.0
33.0	6265323.0
34.0	6142956.0
35.0	6271431.0
36.0	7027246.0
37.0	6722133.0
38.0	6677790.0
39.0	6748216.0
40.0	1.1371221E7
41.0	7452232.0
42.0	8130954.0
43.0	7934723.0
44.0	8086108.0
45.0	1.0590904E7
46.0	9140761.0
47.0	8654436.0
48.0	1.1363106E7
49.0	9196314.0
50.0	1.3025751E7
51.0	1.1490748E7
52.0	1.1836242E7
53.0	1.3410848E7
54.0	1.2588935E7
55.0	1.480279E7
56.0	1.717018E7
57.0	1.9227843E7
58.0	2.1387369E7
59.0	2.1921221E7
60.0	2.187213118E9
