#Duplication rate	Coverage
1.0	1.5910091E8
2.0	2.2457015E7
3.0	4210917.0
4.0	1457246.0
5.0	595291.0
6.0	317606.0
7.0	183024.0
8.0	117844.0
9.0	79877.0
10.0	57761.0
11.0	43074.0
12.0	32924.0
13.0	26027.0
14.0	21285.0
15.0	17169.0
16.0	14330.0
17.0	12165.0
18.0	10420.0
19.0	8980.0
20.0	7878.0
21.0	6690.0
22.0	6141.0
23.0	5280.0
24.0	4758.0
25.0	4160.0
26.0	3806.0
27.0	3443.0
28.0	3050.0
29.0	2775.0
30.0	2538.0
31.0	2261.0
32.0	2150.0
33.0	1948.0
34.0	1838.0
35.0	1693.0
36.0	1542.0
37.0	1392.0
38.0	1330.0
39.0	1245.0
40.0	1189.0
41.0	1129.0
42.0	1098.0
43.0	983.0
44.0	881.0
45.0	802.0
46.0	782.0
47.0	719.0
48.0	732.0
49.0	639.0
50.0	15673.0
