#Mapping quality	mapping quality
0.0	4.0252921E7
1.0	6434708.0
2.0	5664792.0
3.0	5287188.0
4.0	4853514.0
5.0	4640290.0
6.0	4566769.0
7.0	4193611.0
8.0	4289447.0
9.0	4174360.0
10.0	4323758.0
11.0	3941751.0
12.0	4067574.0
13.0	4491906.0
14.0	3902568.0
15.0	4275593.0
16.0	4181479.0
17.0	4084293.0
18.0	4191247.0
19.0	4090429.0
20.0	5536886.0
21.0	4521089.0
22.0	4600821.0
23.0	4589653.0
24.0	5017947.0
25.0	5068932.0
26.0	5139321.0
27.0	5415649.0
28.0	5246075.0
29.0	5265053.0
30.0	7816527.0
31.0	5851328.0
32.0	6049560.0
33.0	6465269.0
34.0	6378178.0
35.0	6508750.0
36.0	7247643.0
37.0	6915603.0
38.0	6897716.0
39.0	6929991.0
40.0	1.1529384E7
41.0	7639163.0
42.0	8390415.0
43.0	8148299.0
44.0	8292235.0
45.0	1.1067287E7
46.0	9389326.0
47.0	8955125.0
48.0	1.1983228E7
49.0	9570632.0
50.0	1.3590949E7
51.0	1.2412983E7
52.0	1.2749046E7
53.0	1.4153069E7
54.0	1.3875557E7
55.0	1.5723315E7
56.0	1.7650158E7
57.0	1.9573383E7
58.0	2.1912792E7
59.0	2.2568839E7
60.0	2.167794008E9
