#Coverage	Number of genomic locations
0.0	3.4736248E7
1.0	7.5159205E7
2.0	1.3928369E8
3.0	2.07751878E8
4.0	2.64226912E8
5.0	2.96690265E8
6.0	3.00197295E8
7.0	2.78924221E8
8.0	2.41081732E8
9.0	1.95994355E8
10.0	1.51545521E8
11.0	1.12259002E8
12.0	8.0528078E7
13.0	5.658863E7
14.0	3.937323E7
15.0	2.7559242E7
16.0	1.966839E7
17.0	1.4540513E7
18.0	1.1222021E7
19.0	9046474.0
20.0	7638714.0
21.0	6662055.0
22.0	5962424.0
23.0	5431309.0
24.0	5007947.0
25.0	4671961.0
26.0	4367418.0
27.0	4093449.0
28.0	3865818.0
29.0	3658954.0
30.0	3458408.0
31.0	3284426.0
32.0	3116082.0
33.0	2963706.0
34.0	2814729.0
35.0	2682463.0
36.0	2549928.0
37.0	2441800.0
38.0	2330847.0
39.0	2233677.0
40.0	2133370.0
41.0	2040835.0
42.0	1956309.0
43.0	1872780.0
44.0	1790300.0
45.0	1722457.0
46.0	1650133.0
47.0	1590032.0
48.0	1529276.0
49.0	1472295.0
50.0	1420488.0
51.0	1368212.0
52.0	1322137.0
53.0	1275654.0
54.0	1229366.0
55.0	1188057.0
56.0	1149219.0
57.0	1110468.0
58.0	1074470.0
59.0	1039171.0
60.0	1005782.0
61.0	977915.0
62.0	947231.0
63.0	917053.0
64.0	888765.0
65.0	861564.0
66.0	836930.0
67.0	812718.0
68.0	786984.0
69.0	763146.0
70.0	743508.0
71.0	720907.0
72.0	700385.0
73.0	682424.0
74.0	661897.0
75.0	639897.0
76.0	623207.0
77.0	606103.0
78.0	587312.0
79.0	573459.0
80.0	554656.0
81.0	540159.0
82.0	522675.0
83.0	509575.0
84.0	495412.0
85.0	483593.0
86.0	469076.0
87.0	454524.0
88.0	440249.0
89.0	428901.0
90.0	415369.0
91.0	402560.0
92.0	391146.0
93.0	378340.0
94.0	367509.0
95.0	359024.0
96.0	347979.0
97.0	338159.0
98.0	329109.0
99.0	320465.0
100.0	310573.0
101.0	301522.0
102.0	292331.0
103.0	284679.0
104.0	276412.0
105.0	269804.0
106.0	262399.0
107.0	254451.0
108.0	248008.0
109.0	240780.0
110.0	234174.0
111.0	228755.0
112.0	222218.0
113.0	216458.0
114.0	210714.0
115.0	205129.0
116.0	198622.0
117.0	194588.0
118.0	188821.0
119.0	184345.0
120.0	177717.0
121.0	173368.0
122.0	167861.0
123.0	163705.0
124.0	159652.0
125.0	156074.0
126.0	152128.0
127.0	149218.0
128.0	146200.0
129.0	142568.0
130.0	138570.0
131.0	135150.0
132.0	132326.0
133.0	129908.0
134.0	127637.0
135.0	124520.0
136.0	122500.0
137.0	119410.0
138.0	116100.0
139.0	114392.0
140.0	110937.0
141.0	108480.0
142.0	106124.0
143.0	104235.0
144.0	102063.0
145.0	99492.0
146.0	98714.0
147.0	95436.0
148.0	94021.0
149.0	92331.0
150.0	90483.0
151.0	89044.0
152.0	86269.0
153.0	85174.0
154.0	83599.0
155.0	81579.0
156.0	80077.0
157.0	79522.0
158.0	77472.0
159.0	75960.0
160.0	74391.0
161.0	73503.0
162.0	72066.0
163.0	71328.0
164.0	69376.0
165.0	68460.0
166.0	67807.0
167.0	66726.0
168.0	65185.0
169.0	64405.0
170.0	63442.0
171.0	62013.0
172.0	61109.0
173.0	59601.0
174.0	59075.0
175.0	57606.0
176.0	57174.0
177.0	56012.0
178.0	54665.0
179.0	53829.0
180.0	52630.0
181.0	51879.0
182.0	50862.0
183.0	50505.0
184.0	49430.0
185.0	48879.0
186.0	48757.0
187.0	47750.0
188.0	46727.0
189.0	45950.0
190.0	45933.0
191.0	44929.0
192.0	44211.0
193.0	43440.0
194.0	43007.0
195.0	42360.0
196.0	41793.0
197.0	40672.0
198.0	40379.0
199.0	39187.0
200.0	39053.0
201.0	37850.0
202.0	37466.0
203.0	37011.0
204.0	36296.0
205.0	36411.0
206.0	35293.0
207.0	34986.0
208.0	34280.0
209.0	33838.0
210.0	33496.0
211.0	32739.0
212.0	32152.0
213.0	31508.0
214.0	31264.0
215.0	30712.0
216.0	30057.0
217.0	29415.0
218.0	29451.0
219.0	29269.0
220.0	28260.0
221.0	28170.0
222.0	27899.0
223.0	27422.0
224.0	26797.0
225.0	26193.0
226.0	25731.0
