#GC Content (%)	Sample
1.0	1.8855336278888826E-7
2.0	3.016853804622212E-7
3.0	3.3939605301999883E-7
4.0	8.296347962711083E-7
5.0	1.1690308492911074E-6
6.0	2.149508335793326E-6
7.0	2.4511937162555473E-6
8.0	3.2054071674111008E-6
9.0	3.959620618566653E-6
10.0	4.299016671586653E-6
11.0	6.448525007379979E-6
12.0	1.044585629850441E-5
13.0	1.6064746509613278E-5
14.0	2.6246628100213248E-5
15.0	4.570533514002652E-5
16.0	7.734458941600195E-5
17.0	1.4288573832141953E-4
18.0	2.656716881695436E-4
19.0	5.02532422504945E-4
20.0	9.109767169782347E-4
21.0	0.0015879210000629015
22.0	0.0026786267824515046
23.0	0.0042846111946695815
24.0	0.0065009051315627325
25.0	0.010462863811827969
26.0	0.011648638199734728
27.0	0.01667034220021863
28.0	0.020938021302909768
29.0	0.02538392104410897
30.0	0.029818092766142695
31.0	0.034303965820253135
32.0	0.03862425131116238
33.0	0.0421258003901697
34.0	0.04411986533367988
35.0	0.044515525710156066
36.0	0.04435864931231572
37.0	0.04431392445466219
38.0	0.04380897854911355
39.0	0.04243235044739189
40.0	0.04067759743193337
41.0	0.03898570810762867
42.0	0.03723544266220454
43.0	0.035847803044095995
44.0	0.034335869049237015
45.0	0.03153030814295603
46.0	0.028667125329006764
47.0	0.025798663020899403
48.0	0.02335305048418241
49.0	0.021179671292660008
50.0	0.019209439494206358
51.0	0.018977933675374162
52.0	0.014051072016373069
53.0	0.014188753681881515
54.0	0.01292431483101923
55.0	0.011707655402287652
56.0	0.010579653764739405
57.0	0.009461683166091528
58.0	0.0085187277987843
59.0	0.007709871583092526
60.0	0.006992803144406382
61.0	0.006362318409912898
62.0	0.005753705865502925
63.0	0.0050177066691927796
64.0	0.004202628192528973
65.0	0.003444605963445084
66.0	0.002719203466123673
67.0	0.002168175118709426
68.0	0.0016943782286935076
69.0	0.0013355988899788113
70.0	0.00103051954898639
71.0	7.721260206204974E-4
72.0	5.73956436329376E-4
73.0	4.378963297409141E-4
74.0	3.3373945213633217E-4
75.0	2.7615525514060573E-4
76.0	2.178545553662815E-4
77.0	1.676993608644372E-4
78.0	1.3798335088890842E-4
79.0	1.1724248098213071E-4
80.0	1.0381748155156188E-4
81.0	7.990891514993086E-5
82.0	6.32785085519509E-5
83.0	4.747773675024207E-5
84.0	3.797464726568209E-5
85.0	2.794360836531324E-5
86.0	2.2249296809088812E-5
87.0	1.538595440357328E-5
88.0	1.2369100598951071E-5
89.0	9.239114776655525E-6
90.0	4.789255414837762E-6
91.0	2.488904388813325E-6
92.0	9.804774865022188E-7
93.0	6.787921060399978E-7
94.0	4.902387432511095E-7
95.0	2.639747079044436E-7
96.0	7.919241237133306E-7
97.0	1.508426902311106E-6
98.0	3.4316712027577663E-6
99.0	4.412148689259985E-6
100.0	2.634090478160769E-4
