#Insert size (bp)	insert size
2.0	587.0
3.0	592.0
4.0	674.0
5.0	656.0
6.0	630.0
7.0	579.0
8.0	667.0
9.0	617.0
10.0	545.0
11.0	687.0
12.0	710.0
13.0	595.0
14.0	621.0
15.0	577.0
16.0	622.0
17.0	678.0
18.0	680.0
19.0	38053.0
20.0	41939.0
21.0	28051.0
22.0	15490.0
23.0	8015.0
24.0	5026.0
25.0	3955.0
26.0	3571.0
27.0	3266.0
28.0	3029.0
29.0	2871.0
30.0	2817.0
31.0	2881.0
32.0	2905.0
33.0	2785.0
34.0	2868.0
35.0	2933.0
36.0	3061.0
37.0	3120.0
38.0	3430.0
39.0	3245.0
40.0	3333.0
41.0	3481.0
42.0	3674.0
43.0	3916.0
44.0	3796.0
45.0	3906.0
46.0	4186.0
47.0	4144.0
48.0	4480.0
49.0	4424.0
50.0	4572.0
51.0	4641.0
52.0	4628.0
53.0	5008.0
54.0	4878.0
55.0	5016.0
56.0	5028.0
57.0	6249.0
58.0	5426.0
59.0	5809.0
60.0	5246.0
61.0	6308.0
62.0	5796.0
63.0	6175.0
64.0	6173.0
65.0	6425.0
66.0	6396.0
67.0	6754.0
68.0	6652.0
69.0	6724.0
70.0	6790.0
71.0	6988.0
72.0	6959.0
73.0	7280.0
74.0	7172.0
75.0	7312.0
76.0	7845.0
77.0	7776.0
78.0	8122.0
79.0	8168.0
80.0	8290.0
81.0	8700.0
82.0	8817.0
83.0	8833.0
84.0	8772.0
85.0	8845.0
86.0	9551.0
87.0	9064.0
88.0	9063.0
89.0	9028.0
90.0	9069.0
91.0	8733.0
92.0	9064.0
93.0	9217.0
94.0	9386.0
95.0	9408.0
96.0	9316.0
97.0	9380.0
98.0	9605.0
99.0	9825.0
100.0	9358.0
101.0	9631.0
102.0	9701.0
103.0	9835.0
104.0	9737.0
105.0	9917.0
106.0	10022.0
107.0	10078.0
108.0	9931.0
109.0	10099.0
110.0	10255.0
111.0	10376.0
112.0	10127.0
113.0	10322.0
114.0	10268.0
115.0	10408.0
116.0	10550.0
117.0	10675.0
118.0	10365.0
119.0	10190.0
120.0	9942.0
121.0	10361.0
122.0	10337.0
123.0	10902.0
124.0	11063.0
125.0	11366.0
126.0	11881.0
127.0	12072.0
128.0	12832.0
129.0	12928.0
130.0	13662.0
131.0	14200.0
132.0	14932.0
133.0	15572.0
134.0	16447.0
135.0	17293.0
136.0	18471.0
137.0	19602.0
138.0	20668.0
139.0	22825.0
140.0	25169.0
141.0	27774.0
142.0	32476.0
143.0	43586.0
144.0	347460.0
145.0	363283.0
146.0	369130.0
147.0	373159.0
148.0	377631.0
149.0	382411.0
150.0	386440.0
151.0	390517.0
152.0	392544.0
153.0	396623.0
154.0	399919.0
155.0	403246.0
156.0	405826.0
157.0	407448.0
158.0	409869.0
159.0	411950.0
160.0	415323.0
161.0	417509.0
162.0	421329.0
163.0	425678.0
164.0	428436.0
165.0	429728.0
166.0	432168.0
167.0	435091.0
168.0	436622.0
169.0	438056.0
170.0	439035.0
171.0	439972.0
172.0	442829.0
173.0	445168.0
174.0	447022.0
175.0	449009.0
176.0	450240.0
177.0	452549.0
178.0	452050.0
179.0	453742.0
180.0	454905.0
181.0	455111.0
182.0	457285.0
183.0	458570.0
184.0	459963.0
185.0	460815.0
186.0	461846.0
187.0	462225.0
188.0	463601.0
189.0	462532.0
190.0	464036.0
191.0	464194.0
192.0	464546.0
193.0	466454.0
194.0	467086.0
195.0	466168.0
196.0	466509.0
197.0	465879.0
198.0	466958.0
199.0	466540.0
200.0	466993.0
201.0	465064.0
202.0	465978.0
203.0	467545.0
204.0	466711.0
205.0	465854.0
206.0	465316.0
207.0	465196.0
208.0	465220.0
209.0	463078.0
210.0	461918.0
211.0	461641.0
212.0	460716.0
213.0	459655.0
214.0	458471.0
215.0	457752.0
216.0	457485.0
217.0	455557.0
218.0	455967.0
219.0	453820.0
220.0	453045.0
221.0	450853.0
222.0	448271.0
223.0	446891.0
224.0	446680.0
225.0	445663.0
226.0	443565.0
227.0	441354.0
228.0	442331.0
229.0	437098.0
230.0	437117.0
231.0	435063.0
232.0	433481.0
233.0	431799.0
234.0	430163.0
235.0	427460.0
236.0	424676.0
237.0	425038.0
238.0	421447.0
239.0	420372.0
240.0	418222.0
241.0	416465.0
242.0	412436.0
243.0	410241.0
244.0	408600.0
245.0	407230.0
246.0	405198.0
247.0	401319.0
248.0	399405.0
249.0	397929.0
250.0	395283.0
251.0	393313.0
252.0	391091.0
253.0	387538.0
254.0	383481.0
255.0	381191.0
256.0	379779.0
257.0	378226.0
258.0	375615.0
259.0	371955.0
260.0	370329.0
261.0	367895.0
262.0	365338.0
263.0	362391.0
264.0	359110.0
265.0	357277.0
266.0	353422.0
267.0	351682.0
268.0	349626.0
269.0	345569.0
270.0	343659.0
271.0	340457.0
272.0	337440.0
273.0	334789.0
274.0	331531.0
275.0	329847.0
276.0	328253.0
277.0	324933.0
278.0	322199.0
279.0	319208.0
280.0	315835.0
281.0	314100.0
282.0	310734.0
283.0	308067.0
284.0	304995.0
285.0	302424.0
286.0	301416.0
287.0	297826.0
288.0	294532.0
289.0	291684.0
290.0	289117.0
291.0	286334.0
292.0	283523.0
293.0	280969.0
294.0	278819.0
295.0	276456.0
296.0	274116.0
297.0	271403.0
298.0	269083.0
299.0	266062.0
300.0	262851.0
301.0	260245.0
302.0	258302.0
303.0	255726.0
304.0	253173.0
305.0	250948.0
306.0	248147.0
307.0	246050.0
308.0	243816.0
309.0	240109.0
310.0	238284.0
311.0	235851.0
312.0	233791.0
313.0	231188.0
314.0	229068.0
315.0	226173.0
316.0	224541.0
317.0	221275.0
318.0	218908.0
319.0	216455.0
320.0	215085.0
321.0	211838.0
322.0	209328.0
323.0	207175.0
324.0	205806.0
325.0	203202.0
326.0	200209.0
327.0	198065.0
328.0	197040.0
329.0	195562.0
330.0	191861.0
331.0	190015.0
332.0	188125.0
333.0	185864.0
334.0	184335.0
335.0	181520.0
336.0	179498.0
337.0	177635.0
338.0	175670.0
339.0	173803.0
340.0	172294.0
341.0	169571.0
342.0	166723.0
343.0	164796.0
344.0	162478.0
345.0	160792.0
346.0	160025.0
347.0	156372.0
348.0	155407.0
349.0	153483.0
350.0	151470.0
351.0	150677.0
352.0	148606.0
353.0	146191.0
354.0	144416.0
355.0	142762.0
356.0	141451.0
357.0	139048.0
358.0	137261.0
359.0	136551.0
360.0	134412.0
361.0	132693.0
362.0	131328.0
363.0	129024.0
364.0	127936.0
365.0	125728.0
366.0	124859.0
367.0	124162.0
368.0	122086.0
369.0	120400.0
370.0	118779.0
371.0	117549.0
372.0	115562.0
373.0	114317.0
374.0	113109.0
375.0	110742.0
376.0	110185.0
377.0	108878.0
378.0	107296.0
379.0	106284.0
380.0	105527.0
381.0	103115.0
382.0	101735.0
383.0	100314.0
384.0	99238.0
385.0	98377.0
386.0	97647.0
387.0	95786.0
388.0	94720.0
389.0	93584.0
390.0	91931.0
391.0	90893.0
392.0	89853.0
393.0	88811.0
394.0	86855.0
395.0	86291.0
396.0	85365.0
397.0	84111.0
398.0	82284.0
399.0	81885.0
400.0	80224.0
401.0	79470.0
402.0	78144.0
403.0	76908.0
404.0	75823.0
405.0	75482.0
406.0	74177.0
407.0	73334.0
408.0	72567.0
409.0	71570.0
410.0	70193.0
411.0	69700.0
412.0	67984.0
413.0	67377.0
414.0	66744.0
415.0	66205.0
416.0	65000.0
417.0	64033.0
418.0	63203.0
419.0	62385.0
420.0	61889.0
421.0	60672.0
422.0	59894.0
423.0	59108.0
424.0	58132.0
425.0	57735.0
426.0	56814.0
427.0	56232.0
428.0	54904.0
429.0	54793.0
430.0	54037.0
431.0	52649.0
432.0	51658.0
433.0	51332.0
434.0	50850.0
435.0	49664.0
436.0	49723.0
437.0	48448.0
438.0	48212.0
439.0	47530.0
440.0	46461.0
441.0	45774.0
442.0	45066.0
443.0	44781.0
444.0	43638.0
445.0	43180.0
446.0	42647.0
447.0	42099.0
448.0	41667.0
449.0	41250.0
450.0	40502.0
451.0	39691.0
452.0	39193.0
453.0	38560.0
454.0	38279.0
455.0	37580.0
456.0	37095.0
457.0	36864.0
458.0	36131.0
459.0	36020.0
460.0	35301.0
461.0	35015.0
462.0	34485.0
463.0	33846.0
464.0	33242.0
465.0	33061.0
466.0	32438.0
467.0	31941.0
468.0	31639.0
469.0	30916.0
470.0	30794.0
471.0	30399.0
472.0	29962.0
473.0	29350.0
474.0	28957.0
475.0	28614.0
476.0	27963.0
477.0	27944.0
478.0	27264.0
479.0	26879.0
480.0	26114.0
481.0	26010.0
482.0	25880.0
483.0	25668.0
484.0	25028.0
485.0	24785.0
486.0	24226.0
487.0	24006.0
488.0	23758.0
489.0	23332.0
490.0	23037.0
491.0	22890.0
492.0	22332.0
493.0	21931.0
494.0	21765.0
495.0	21250.0
496.0	21246.0
497.0	20749.0
498.0	20432.0
499.0	20645.0
500.0	19590.0
501.0	19631.0
502.0	19396.0
503.0	19333.0
504.0	18884.0
505.0	18740.0
506.0	18192.0
507.0	17992.0
508.0	18066.0
509.0	17582.0
510.0	17281.0
511.0	17055.0
512.0	16919.0
513.0	16762.0
514.0	16244.0
515.0	16179.0
516.0	15935.0
517.0	15644.0
518.0	15451.0
519.0	15075.0
520.0	14830.0
521.0	14887.0
522.0	14259.0
523.0	14318.0
524.0	14172.0
525.0	14002.0
526.0	13554.0
527.0	13542.0
528.0	13371.0
529.0	13249.0
530.0	13063.0
531.0	12672.0
532.0	12626.0
533.0	12478.0
534.0	12338.0
535.0	12017.0
536.0	11912.0
537.0	11721.0
538.0	11410.0
539.0	11188.0
540.0	11323.0
541.0	10920.0
542.0	10705.0
543.0	10791.0
544.0	10436.0
545.0	10347.0
546.0	10204.0
547.0	10102.0
548.0	9800.0
549.0	9822.0
550.0	9456.0
551.0	9320.0
552.0	9406.0
553.0	9135.0
554.0	8966.0
555.0	8897.0
556.0	8817.0
557.0	8900.0
558.0	8679.0
559.0	8506.0
560.0	8420.0
561.0	8124.0
562.0	8040.0
563.0	7906.0
564.0	7763.0
565.0	7700.0
566.0	7541.0
567.0	7426.0
568.0	7165.0
569.0	7322.0
570.0	7056.0
571.0	7071.0
572.0	6865.0
573.0	6778.0
574.0	6607.0
575.0	6705.0
576.0	6493.0
577.0	6241.0
578.0	6118.0
579.0	6141.0
580.0	6090.0
581.0	6017.0
582.0	5884.0
583.0	5777.0
584.0	5529.0
585.0	5562.0
586.0	5477.0
587.0	5418.0
588.0	5354.0
589.0	5261.0
590.0	5260.0
591.0	5392.0
592.0	5038.0
593.0	4952.0
594.0	5070.0
595.0	4873.0
596.0	4719.0
597.0	4792.0
598.0	4644.0
599.0	4561.0
600.0	4613.0
601.0	4440.0
602.0	4443.0
603.0	4470.0
604.0	4320.0
