#Mapping quality	mapping quality
0.0	4.4036146E7
1.0	6499417.0
2.0	5841054.0
3.0	5698167.0
4.0	5136694.0
5.0	4915656.0
6.0	4918493.0
7.0	4407447.0
8.0	4527865.0
9.0	4490085.0
10.0	4569843.0
11.0	4023050.0
12.0	4170909.0
13.0	4967305.0
14.0	3888949.0
15.0	4414511.0
16.0	4297440.0
17.0	4121703.0
18.0	4268373.0
19.0	4125917.0
20.0	6074772.0
21.0	4670817.0
22.0	4724040.0
23.0	4711656.0
24.0	5122870.0
25.0	5243630.0
26.0	5272450.0
27.0	5815463.0
28.0	5316955.0
29.0	5366902.0
30.0	8179793.0
31.0	5970130.0
32.0	6206362.0
33.0	6825361.0
34.0	6501522.0
35.0	6722366.0
36.0	7359350.0
37.0	7136337.0
38.0	7055600.0
39.0	7296181.0
40.0	1.3239832E7
41.0	8181305.0
42.0	8775290.0
43.0	8728209.0
44.0	8877441.0
45.0	1.1667974E7
46.0	1.0062933E7
47.0	9847478.0
48.0	1.2573014E7
49.0	1.0369579E7
50.0	1.4586338E7
51.0	1.269751E7
52.0	1.2971128E7
53.0	1.4974216E7
54.0	1.3687115E7
55.0	1.6086791E7
56.0	1.8019764E7
57.0	1.86437E7
58.0	1.8604561E7
59.0	1.8190019E7
60.0	2.238220904E9
