#Coverage (X)	Coverage
1.0	97.81556277335991
2.0	93.08053164595171
3.0	84.67545561317921
4.0	73.04763204735767
5.0	59.700562336412695
6.0	46.47173224436048
7.0	34.834602389761216
8.0	25.56092691356551
9.0	18.74577644862586
10.0	14.03843604923182
11.0	10.927617160705424
12.0	8.91344897760267
13.0	7.602827829411652
14.0	6.719992952696131
15.0	6.087194832072257
16.0	5.599790686448856
17.0	5.200503057389469
18.0	4.857598235049494
19.0	4.552978595843399
20.0	4.277793417252113
21.0	4.026571748452795
22.0	3.7956732506142288
23.0	3.5819253696881788
24.0	3.3838835848440567
25.0	3.2001159844842135
26.0	3.0290876520094656
27.0	2.869240086227137
28.0	2.719906276473651
29.0	2.580413458012913
30.0	2.44977296042471
31.0	2.3275260207434485
32.0	2.212788003600494
33.0	2.105399357800337
34.0	2.004478644681285
35.0	1.9094544351174108
36.0	1.8202583550990568
37.0	1.7362297163385847
38.0	1.6568884800097265
39.0	1.58226640006815
40.0	1.5118252221022175
41.0	1.4453670344330476
42.0	1.382486317025183
43.0	1.3229309562575366
44.0	1.266422625512078
45.0	1.2127643366030583
46.0	1.1617698991104106
47.0	1.1135080422334482
48.0	1.0676590597586966
49.0	1.0241616814697068
50.0	0.9828482223277177
51.0	0.943473921137624
