#Mapping quality	mapping quality
0.0	4.0650952E7
1.0	6579918.0
2.0	5855414.0
3.0	5686255.0
4.0	5177327.0
5.0	4992015.0
6.0	4957150.0
7.0	4503633.0
8.0	4578914.0
9.0	4555291.0
10.0	4623290.0
11.0	4167826.0
12.0	4276992.0
13.0	4990144.0
14.0	4039050.0
15.0	4519264.0
16.0	4435306.0
17.0	4271322.0
18.0	4405105.0
19.0	4281466.0
20.0	5974454.0
21.0	4799955.0
22.0	4858005.0
23.0	4844016.0
24.0	5256808.0
25.0	5363437.0
26.0	5471743.0
27.0	5916779.0
28.0	5525289.0
29.0	5580660.0
30.0	8023360.0
31.0	6184134.0
32.0	6419463.0
33.0	6951109.0
34.0	6732664.0
35.0	6981880.0
36.0	7614187.0
37.0	7443292.0
38.0	7395637.0
39.0	7620347.0
40.0	1.2869534E7
41.0	8437457.0
42.0	9047036.0
43.0	9031044.0
44.0	9196781.0
45.0	1.2043956E7
46.0	1.0406309E7
47.0	1.0132802E7
48.0	1.3135879E7
49.0	1.0798346E7
50.0	1.5145855E7
51.0	1.3711037E7
52.0	1.4004228E7
53.0	1.5675237E7
54.0	1.4817595E7
55.0	1.6916831E7
56.0	1.9042765E7
57.0	2.0199073E7
58.0	2.0403668E7
59.0	2.0049544E7
60.0	2.240072314E9
