#Insert size (bp)	insert size
2.0	440.0
3.0	411.0
4.0	404.0
5.0	426.0
6.0	445.0
7.0	438.0
8.0	480.0
9.0	456.0
10.0	453.0
11.0	534.0
12.0	501.0
13.0	502.0
14.0	478.0
15.0	461.0
16.0	485.0
17.0	539.0
18.0	505.0
19.0	5887.0
20.0	6822.0
21.0	5023.0
22.0	3026.0
23.0	1874.0
24.0	1261.0
25.0	1169.0
26.0	1023.0
27.0	966.0
28.0	1021.0
29.0	959.0
30.0	902.0
31.0	960.0
32.0	1046.0
33.0	1008.0
34.0	1099.0
35.0	1084.0
36.0	1168.0
37.0	1140.0
38.0	1165.0
39.0	1288.0
40.0	1223.0
41.0	1300.0
42.0	1359.0
43.0	1386.0
44.0	1471.0
45.0	1430.0
46.0	1471.0
47.0	1551.0
48.0	1568.0
49.0	1544.0
50.0	1559.0
51.0	1589.0
52.0	1657.0
53.0	1726.0
54.0	1635.0
55.0	1721.0
56.0	1825.0
57.0	1858.0
58.0	1894.0
59.0	1978.0
60.0	1874.0
61.0	1923.0
62.0	1977.0
63.0	1940.0
64.0	2029.0
65.0	2029.0
66.0	1973.0
67.0	1911.0
68.0	2088.0
69.0	2050.0
70.0	2161.0
71.0	2125.0
72.0	2193.0
73.0	2209.0
74.0	2207.0
75.0	2342.0
76.0	2427.0
77.0	2389.0
78.0	2460.0
79.0	2461.0
80.0	2578.0
81.0	2579.0
82.0	2663.0
83.0	2662.0
84.0	2708.0
85.0	2706.0
86.0	2735.0
87.0	2744.0
88.0	2752.0
89.0	2762.0
90.0	2837.0
91.0	2878.0
92.0	2850.0
93.0	2774.0
94.0	2959.0
95.0	2891.0
96.0	2805.0
97.0	2846.0
98.0	2989.0
99.0	3063.0
100.0	2996.0
101.0	2892.0
102.0	2895.0
103.0	3044.0
104.0	3155.0
105.0	3141.0
106.0	3053.0
107.0	3003.0
108.0	2903.0
109.0	3064.0
110.0	3063.0
111.0	2998.0
112.0	3073.0
113.0	3163.0
114.0	3194.0
115.0	3204.0
116.0	3469.0
117.0	3726.0
118.0	3580.0
119.0	3597.0
120.0	3536.0
121.0	3664.0
122.0	3684.0
123.0	3745.0
124.0	3900.0
125.0	3927.0
126.0	4096.0
127.0	4088.0
128.0	4401.0
129.0	4468.0
130.0	4469.0
131.0	4844.0
132.0	4850.0
133.0	5024.0
134.0	5417.0
135.0	5570.0
136.0	5755.0
137.0	6085.0
138.0	6473.0
139.0	7054.0
140.0	7625.0
141.0	8416.0
142.0	9619.0
143.0	12672.0
144.0	108014.0
145.0	113411.0
146.0	116436.0
147.0	118745.0
148.0	119975.0
149.0	122317.0
150.0	123700.0
151.0	126774.0
152.0	128243.0
153.0	129767.0
154.0	131889.0
155.0	133856.0
156.0	135217.0
157.0	137250.0
158.0	139146.0
159.0	140808.0
160.0	141984.0
161.0	144162.0
162.0	146518.0
163.0	148003.0
164.0	150816.0
165.0	152602.0
166.0	154992.0
167.0	156566.0
168.0	158457.0
169.0	160239.0
170.0	161896.0
171.0	163683.0
172.0	165866.0
173.0	168540.0
174.0	170725.0
175.0	172434.0
176.0	175598.0
177.0	176231.0
178.0	178773.0
179.0	180179.0
180.0	183123.0
181.0	184285.0
182.0	187338.0
183.0	189333.0
184.0	191301.0
185.0	193676.0
186.0	195767.0
187.0	198082.0
188.0	200624.0
189.0	201219.0
190.0	205404.0
191.0	207084.0
192.0	209550.0
193.0	211665.0
194.0	213759.0
195.0	216522.0
196.0	218085.0
197.0	220677.0
198.0	221843.0
199.0	224579.0
200.0	226825.0
201.0	228177.0
202.0	230334.0
203.0	232916.0
204.0	233490.0
205.0	236053.0
206.0	238871.0
207.0	240645.0
208.0	242887.0
209.0	245420.0
210.0	247331.0
211.0	248748.0
212.0	251527.0
213.0	252294.0
214.0	255386.0
215.0	256660.0
216.0	258572.0
217.0	261432.0
218.0	262331.0
219.0	264498.0
220.0	265775.0
221.0	267243.0
222.0	269802.0
223.0	271168.0
224.0	272419.0
225.0	275357.0
226.0	276272.0
227.0	277793.0
228.0	279393.0
229.0	280787.0
230.0	282687.0
231.0	283228.0
232.0	285545.0
233.0	286276.0
234.0	287940.0
235.0	290076.0
236.0	290196.0
237.0	292139.0
238.0	293612.0
239.0	294734.0
240.0	295337.0
241.0	296007.0
242.0	297622.0
243.0	298751.0
244.0	299858.0
245.0	300526.0
246.0	301722.0
247.0	302032.0
248.0	302840.0
249.0	303287.0
250.0	305304.0
251.0	305883.0
