#Coverage	Number of genomic locations
0.0	2.022332157E9
1.0	5.81302437E8
2.0	1.43046856E8
3.0	3.8519058E7
4.0	1.3695059E7
5.0	6354798.0
6.0	3474479.0
7.0	2048232.0
8.0	1271022.0
9.0	831257.0
10.0	557405.0
11.0	390707.0
12.0	282416.0
13.0	205440.0
14.0	155462.0
15.0	117780.0
16.0	93389.0
17.0	73134.0
18.0	59705.0
19.0	47799.0
20.0	39659.0
21.0	33221.0
22.0	28418.0
23.0	24525.0
24.0	21280.0
25.0	18580.0
26.0	16373.0
27.0	14946.0
28.0	13093.0
29.0	12070.0
30.0	11315.0
31.0	10592.0
32.0	9379.0
33.0	8866.0
34.0	8124.0
35.0	7552.0
36.0	6800.0
37.0	6369.0
38.0	6188.0
39.0	5652.0
40.0	5413.0
41.0	5308.0
42.0	5003.0
43.0	5020.0
44.0	4803.0
45.0	4542.0
46.0	4340.0
47.0	4311.0
48.0	3973.0
49.0	3760.0
50.0	3583.0
51.0	3421.0
52.0	3246.0
53.0	3207.0
54.0	3274.0
55.0	2821.0
56.0	2992.0
57.0	2927.0
58.0	2635.0
59.0	2526.0
60.0	2401.0
61.0	2246.0
62.0	2260.0
63.0	2290.0
64.0	2097.0
65.0	1988.0
66.0	2046.0
67.0	1963.0
68.0	2014.0
69.0	1959.0
70.0	1944.0
71.0	2154.0
72.0	2026.0
73.0	1976.0
74.0	1890.0
75.0	1778.0
76.0	1943.0
77.0	1955.0
78.0	1892.0
79.0	1968.0
80.0	1883.0
81.0	1821.0
82.0	1910.0
83.0	1867.0
84.0	1930.0
85.0	2019.0
86.0	2118.0
87.0	2082.0
88.0	2106.0
89.0	2119.0
90.0	2158.0
91.0	2157.0
92.0	2192.0
93.0	2280.0
94.0	2295.0
95.0	2328.0
96.0	2402.0
97.0	2393.0
98.0	2349.0
99.0	2262.0
100.0	2313.0
101.0	2397.0
102.0	2403.0
103.0	2280.0
104.0	2309.0
105.0	2240.0
106.0	2153.0
107.0	2184.0
108.0	2042.0
109.0	1973.0
110.0	1853.0
111.0	1702.0
