#Coverage	Number of genomic locations
0.0	4.6333878E7
1.0	1.00023207E8
2.0	1.76589141E8
3.0	2.48372574E8
4.0	2.9755765E8
5.0	3.14294623E8
6.0	3.00670886E8
7.0	2.64937671E8
8.0	2.18104896E8
9.0	1.69558596E8
10.0	1.26317975E8
11.0	9.0916589E7
12.0	6.3887597E7
13.0	4.4452808E7
14.0	3.1084121E7
15.0	2.2187586E7
16.0	1.6372252E7
17.0	1.2613602E7
18.0	1.0169128E7
19.0	8561426.0
20.0	7454412.0
21.0	6653266.0
22.0	6041694.0
23.0	5533055.0
24.0	5134534.0
25.0	4786670.0
26.0	4476654.0
27.0	4197569.0
28.0	3936399.0
29.0	3705904.0
30.0	3486481.0
31.0	3296326.0
32.0	3103512.0
33.0	2936627.0
34.0	2776772.0
35.0	2626105.0
36.0	2496923.0
37.0	2365935.0
38.0	2241385.0
39.0	2138379.0
40.0	2030921.0
41.0	1942958.0
42.0	1852577.0
43.0	1766789.0
44.0	1694123.0
45.0	1615825.0
46.0	1546850.0
47.0	1488384.0
48.0	1428130.0
49.0	1375739.0
50.0	1321619.0
51.0	1273954.0
52.0	1226420.0
53.0	1179653.0
54.0	1132962.0
55.0	1094339.0
56.0	1055035.0
57.0	1022436.0
58.0	987617.0
59.0	950560.0
60.0	921735.0
61.0	890869.0
62.0	861777.0
63.0	830051.0
64.0	803945.0
65.0	779469.0
66.0	754089.0
67.0	730549.0
68.0	707692.0
69.0	683726.0
70.0	660861.0
71.0	642764.0
72.0	623698.0
73.0	602256.0
74.0	582174.0
75.0	559868.0
76.0	542478.0
77.0	526477.0
78.0	507087.0
79.0	491439.0
80.0	476979.0
81.0	459670.0
82.0	444231.0
83.0	430355.0
84.0	416968.0
85.0	404455.0
86.0	390872.0
87.0	378991.0
88.0	368072.0
89.0	354268.0
90.0	345521.0
91.0	334824.0
92.0	323920.0
93.0	313865.0
94.0	303746.0
95.0	293827.0
96.0	285867.0
97.0	276955.0
98.0	270596.0
99.0	262466.0
100.0	255525.0
101.0	249173.0
102.0	241859.0
103.0	235315.0
104.0	228919.0
105.0	222052.0
106.0	216892.0
107.0	212277.0
108.0	205826.0
109.0	201839.0
110.0	195551.0
111.0	191513.0
112.0	186029.0
113.0	180935.0
114.0	176910.0
115.0	173337.0
116.0	169739.0
117.0	165228.0
118.0	162012.0
119.0	156521.0
120.0	153635.0
121.0	151457.0
122.0	147643.0
123.0	143971.0
124.0	140849.0
125.0	138637.0
126.0	135818.0
127.0	132539.0
128.0	130655.0
129.0	128227.0
130.0	125976.0
131.0	122841.0
132.0	120501.0
133.0	118322.0
134.0	116154.0
135.0	113601.0
136.0	111786.0
137.0	109042.0
138.0	106759.0
139.0	104415.0
140.0	101871.0
141.0	100035.0
142.0	97847.0
143.0	95668.0
144.0	93579.0
145.0	92925.0
146.0	90177.0
147.0	89825.0
148.0	88033.0
149.0	86835.0
150.0	85609.0
151.0	84154.0
152.0	82782.0
153.0	80914.0
