#Mapping quality	mapping quality
0.0	4.5572312E7
1.0	6760285.0
2.0	5907971.0
3.0	5498189.0
4.0	5029714.0
5.0	4818042.0
6.0	4763499.0
7.0	4389020.0
8.0	4528926.0
9.0	4390545.0
10.0	4561432.0
11.0	4175576.0
12.0	4329923.0
13.0	4710217.0
14.0	4117919.0
15.0	4550499.0
16.0	4414868.0
17.0	4351876.0
18.0	4447669.0
19.0	4346004.0
20.0	5941675.0
21.0	4789064.0
22.0	4891943.0
23.0	4897579.0
24.0	5333634.0
25.0	5385090.0
26.0	5434185.0
27.0	5702825.0
28.0	5549856.0
29.0	5542868.0
30.0	8878702.0
31.0	6153849.0
32.0	6351837.0
33.0	6781575.0
34.0	6725333.0
35.0	6795064.0
36.0	7738637.0
37.0	7211166.0
38.0	7168230.0
39.0	7155673.0
40.0	1.2893903E7
41.0	7959406.0
42.0	8932620.0
43.0	8513722.0
44.0	8529069.0
45.0	1.300901E7
46.0	9891522.0
47.0	9491215.0
48.0	1.4320982E7
49.0	1.0280429E7
50.0	1.6196159E7
51.0	1.523564E7
52.0	1.5409171E7
53.0	1.6689506E7
54.0	1.7148866E7
55.0	1.8133937E7
56.0	1.8819401E7
57.0	1.9843386E7
58.0	2.1187252E7
59.0	2.093829E7
60.0	2.115224995E9
