#Duplication rate	Coverage
1.0	1.34204527E8
2.0	1.6768304E7
3.0	3158062.0
4.0	1074300.0
5.0	443704.0
6.0	237275.0
7.0	138074.0
8.0	90184.0
9.0	61819.0
10.0	45263.0
11.0	33854.0
12.0	26756.0
13.0	20791.0
14.0	17300.0
15.0	14435.0
16.0	12145.0
17.0	10326.0
18.0	8966.0
19.0	7773.0
20.0	6990.0
21.0	6053.0
22.0	5284.0
23.0	4802.0
24.0	4325.0
25.0	3923.0
26.0	3451.0
27.0	3175.0
28.0	2975.0
29.0	2677.0
30.0	2482.0
31.0	2304.0
32.0	2231.0
33.0	1986.0
34.0	1916.0
35.0	1836.0
36.0	1554.0
37.0	1518.0
38.0	1462.0
39.0	1383.0
40.0	1273.0
41.0	1245.0
42.0	1136.0
43.0	1074.0
44.0	1015.0
45.0	1000.0
46.0	886.0
47.0	866.0
48.0	815.0
49.0	806.0
50.0	27035.0
