#Mapping quality	mapping quality
0.0	4.1749687E7
1.0	7104769.0
2.0	6145794.0
3.0	5669189.0
4.0	5169815.0
5.0	4914148.0
6.0	4815522.0
7.0	4444202.0
8.0	4554001.0
9.0	4402043.0
10.0	4562675.0
11.0	4204722.0
12.0	4332564.0
13.0	4681921.0
14.0	4153155.0
15.0	4549998.0
16.0	4460089.0
17.0	4358175.0
18.0	4454480.0
19.0	4357164.0
20.0	5641409.0
21.0	4767882.0
22.0	4862793.0
23.0	4897270.0
24.0	5282091.0
25.0	5355565.0
26.0	5433743.0
27.0	5649741.0
28.0	5585126.0
29.0	5588909.0
30.0	7747125.0
31.0	6131602.0
32.0	6371045.0
33.0	6714345.0
34.0	6678843.0
35.0	6841762.0
36.0	7541527.0
37.0	7277018.0
38.0	7313967.0
39.0	7305242.0
40.0	1.1008405E7
41.0	7989132.0
42.0	8741877.0
43.0	8488093.0
44.0	8647870.0
45.0	1.0909694E7
46.0	9663341.0
47.0	9300870.0
48.0	1.1831534E7
49.0	9927685.0
50.0	1.3225989E7
51.0	1.2452833E7
52.0	1.2868867E7
53.0	1.3932136E7
54.0	1.4254257E7
55.0	1.5938994E7
56.0	1.7684395E7
57.0	2.0027857E7
58.0	2.4110861E7
59.0	2.5950764E7
60.0	2.133539046E9
61.0	1.3696971E7
62.0	5629795.0
63.0	1651024.0
64.0	395718.0
65.0	736385.0
66.0	141739.0
67.0	28163.0
68.0	11432.0
69.0	353.0
70.0	103815.0
