#Mapping quality	mapping quality
0.0	6.1397561E7
1.0	3992283.0
2.0	3972541.0
3.0	4386290.0
4.0	3914466.0
5.0	3715654.0
6.0	3920160.0
7.0	3546029.0
8.0	3692669.0
9.0	3819973.0
10.0	3722433.0
11.0	2988033.0
12.0	3173170.0
13.0	4647802.0
14.0	2767715.0
15.0	3616449.0
16.0	3327332.0
17.0	2971450.0
18.0	3267417.0
19.0	3094354.0
20.0	6221379.0
21.0	3832310.0
22.0	3887671.0
23.0	3731308.0
24.0	4213603.0
25.0	4337430.0
26.0	3968875.0
27.0	5876930.0
28.0	3931511.0
29.0	3877237.0
30.0	9099479.0
31.0	4674895.0
32.0	4700050.0
33.0	5677155.0
34.0	4897758.0
35.0	4981697.0
36.0	5352228.0
37.0	5201463.0
38.0	4856349.0
39.0	5425722.0
40.0	1.6102857E7
41.0	6169152.0
42.0	6483766.0
43.0	6733462.0
44.0	6224910.0
45.0	8552338.0
46.0	7374910.0
47.0	7366556.0
48.0	8964493.0
49.0	7037028.0
50.0	1.1694917E7
51.0	7770004.0
52.0	7904209.0
53.0	1.0640993E7
54.0	8233409.0
55.0	9787059.0
56.0	9684637.0
57.0	9229102.0
58.0	8446001.0
59.0	8344758.0
60.0	1.923924059E9
