#Position (bp)	mapping quality
3519247.5	56.3005569233522
1.05577415E7	57.938928653510295
1.75962355E7	57.12359055950998
2.46347295E7	55.078214842507776
3.16732235E7	55.55505176826083
3.87117175E7	55.518180179546654
4.57502115E7	55.52494857910989
5.27887055E7	55.26432320726147
5.98271995E7	54.42536069911209
6.68656935E7	55.424226680762665
7.39041875E7	53.60270834464536
8.09426815E7	54.50796017543335
8.79811755E7	52.24769250910781
9.50196695E7	55.378707312411656
1.020581635E8	54.1073469885956
1.090966575E8	56.48967359194542
1.161351515E8	53.54075378042674
1.231736455E8	47.720751593906485
1.302121395E8	53.69811035263735
1.372506335E8	55.79065420123594
1.442891275E8	54.72025915700773
1.513276215E8	55.563318057674465
1.583661155E8	55.57040000323782
1.654046095E8	57.51778092161373
1.724431035E8	53.331365189555775
1.794815975E8	58.06090277422523
1.865200915E8	58.42840234111437
1.935585855E8	58.47660446035259
2.005970795E8	57.73455852994711
2.06554927E8	58.447335360309914
2.10074174E8	58.31939064502986
2.146740675E8	57.557909308318244
2.217125615E8	58.858028438900774
2.287510555E8	58.25595798819846
2.357895495E8	55.85617280640963
2.428280435E8	55.332842310771085
2.498665375E8	53.39636634611266
2.569050315E8	55.26607538268829
2.639435255E8	56.764488923069536
2.709820195E8	55.554624738008904
2.780205135E8	54.6627455397247
2.850590075E8	54.200754603673026
2.920975015E8	57.14908492514809
2.991359955E8	49.958391135359726
3.061744895E8	55.15827630951046
3.132129835E8	55.74783954647631
3.202514775E8	55.41943723578799
3.272899715E8	48.43802293340851
3.343284655E8	50.693023768410484
3.413669595E8	55.34797746232879
3.484054535E8	54.52432974066666
3.554439475E8	54.41678174446281
3.624824415E8	55.371696477304376
3.695209355E8	55.75101301994922
3.765594295E8	56.23768048079843
3.835979235E8	57.59217243747261
3.906364175E8	55.5718865179801
3.976749115E8	58.10154362263888
4.047134055E8	58.098024747567706
4.08526901E8	48.47243028069612
4.12046148E8	57.5946656509441
4.187903935E8	58.807924941803186
4.258288875E8	57.02637045513569
4.328673815E8	57.996003011788936
4.399058755E8	56.79019374930005
4.469443695E8	54.40283250187547
4.539828635E8	54.392487359871055
4.610213575E8	52.730790909204366
4.680598515E8	51.48226253314526
4.750983455E8	57.149540357185344
4.821368395E8	54.9921794979468
4.891753335E8	56.417923952372746
4.962138275E8	54.7695902238174
5.032523215E8	56.10050274605535
5.102908155E8	55.335589060487095
5.173293095E8	55.62505218188733
5.243678035E8	55.71461101900247
5.314062975E8	57.15621790943204
5.384447915E8	54.39615097716073
5.454832855E8	54.81405055051281
5.525217795E8	55.347355527577214
5.595602735E8	55.74229194435569
5.665987675E8	55.2893949995481
5.736372615E8	57.521815319586686
5.806757555E8	57.342279450175134
5.877142495E8	55.50973389816752
5.918006215E8	55.51037782903254
5.953198685E8	54.72911595982926
6.017912375E8	49.94911892187372
6.088297315E8	57.51838461810434
6.158682255E8	56.09010847934307
6.229067195E8	56.26495759537393
6.299452135E8	56.22426212106777
6.369837075E8	54.23622503007778
6.440222015E8	56.113276827433985
6.510606955E8	55.54662975845987
6.580991895E8	53.37333520546293
6.651376835E8	53.57414008045551
6.721761775E8	54.486530711084846
6.792146715E8	56.04270841414069
6.862531655E8	53.5062151109714
6.932916595E8	54.108383591043896
7.003301535E8	55.03575942972456
7.073686475E8	55.13619337512638
7.144071415E8	55.35855117631075
7.214456355E8	55.78553151957374
7.284841295E8	55.154111529016035
7.355226235E8	55.54631816457844
7.425611175E8	57.21504727232641
7.495996115E8	57.08822964892841
7.566381055E8	58.59814499328401
7.636765995E8	58.31718356944712
7.683379745E8	56.7085436026202
7.718572215E8	55.9548696668474
7.777535875E8	57.65697267040636
7.847920815E8	57.70345195666274
7.918305755E8	56.084441315875544
7.988690695E8	56.83611706057982
8.059075635E8	55.802129415197335
8.129460575E8	53.610689286433754
8.199845515E8	56.00189629754176
8.270230455E8	54.97725303603541
8.340615395E8	55.35054649286833
8.411000335E8	54.86138891254249
8.481385275E8	46.20178266603897
8.551770215E8	48.50844791916403
8.622155155E8	52.433081420754775
8.692540095E8	45.94140382375175
8.762925035E8	46.592567705632284
8.833309975E8	53.63992674947265
8.903694915E8	57.3835095042316
8.974079855E8	55.35857478295088
9.044464795E8	54.1536314439282
9.114849735E8	53.31422465069091
9.185234675E8	57.13487891418831
9.255619615E8	56.90399084964928
9.326004555E8	58.171625682553056
9.396389495E8	58.568896631464085
9.442718855E8	58.83784218263457
9.477911325E8	55.960945016147825
9.537159375E8	57.9741750179813
9.607544315E8	56.73027548486218
9.677929255E8	56.288200812457305
9.748314195E8	55.56421183969364
9.818699135E8	54.09501144669356
9.889084075E8	56.173019518445415
9.959469015E8	55.647939387945115
1.0029853955E9	55.60844150169348
1.0100238895E9	55.869851350199205
1.0170623835E9	54.85897105794095
1.0241008775E9	55.660209302153895
1.0311393715E9	51.36369194568407
1.0381778655E9	54.76045768770087
1.0452163595E9	56.788545679548264
1.0522548535E9	56.240898924936246
1.0592933475E9	55.36980368206811
1.0663318415E9	54.68025955337901
1.0733703355E9	55.95524090220489
1.0804088295E9	54.24296917143896
1.0874473235E9	54.7799213577106
1.0944858175E9	56.688755182747954
1.1015243115E9	58.94019540254663
1.106347486E9	54.370135462084214
1.109866733E9	54.035408966834574
1.1156012995E9	58.11926430150867
1.1226397935E9	57.26617434413408
1.1296782875E9	56.10145873298716
1.1367167815E9	56.732277880185165
1.1437552755E9	56.09095800959113
1.1507937695E9	56.189046073917545
1.1578322635E9	56.037444413566824
1.1648707575E9	56.25925168574219
1.1719092515E9	54.401582581451265
1.1789477455E9	55.5407362380679
1.1859862395E9	54.57058260605748
1.1930247335E9	54.37339171595909
1.2000632275E9	55.06138785398322
1.2071017215E9	54.97307153142646
1.2141402155E9	55.54024895207844
1.2211787095E9	58.18346734102916
1.2282172035E9	56.38656563002768
1.2352556975E9	47.20861742234392
1.2422941915E9	55.50474818431406
1.2493326855E9	57.88789577952463
1.2563711795E9	58.241525755652106
1.2612678865E9	55.84133171030546
1.2647871335E9	56.85351411044683
1.2704481675E9	56.68429536534285
1.2774866615E9	55.766266159117826
1.2845251555E9	57.83208808219941
1.2915636495E9	56.375201952056074
1.2986021435E9	56.45460079966325
1.3056406375E9	54.710643451440596
1.3126791315E9	56.50950863933578
1.3197176255E9	56.63098443520809
1.3267561195E9	56.63391316930264
1.3337946135E9	53.54191349873344
1.3408331075E9	56.13737927898798
1.3478716015E9	57.27679963859757
1.3549100955E9	56.015473505397495
1.3619485895E9	56.834853143205024
1.3689870835E9	54.622660236393415
1.3760255775E9	53.84030001302834
1.3830640715E9	51.51789985764175
1.3901025655E9	50.221064346521395
1.3971410595E9	58.58302016239907
1.4041795535E9	54.144294540023424
1.409287071E9	58.77731282097656
1.412806318E9	56.77261234705778
1.4182565415E9	57.40345965444164
1.4252950355E9	57.183941512115815
1.4323335295E9	56.73059998378912
1.4393720235E9	53.036544452703595
1.4464105175E9	54.59234880106101
1.4534490115E9	57.28054519385551
1.4604875055E9	54.610860080271024
1.4675259995E9	56.99190169793048
1.4745644935E9	55.9679245195846
1.4816029875E9	56.113860938000904
1.4886414815E9	56.73698891281172
1.4956799755E9	48.976130306326425
1.5027184695E9	53.88667459887719
1.5097569635E9	54.216566108020054
1.5167954575E9	55.8289193473196
1.5238339515E9	56.96419943046407
1.5308724455E9	54.540880765746756
1.5379109395E9	57.052773827309906
1.5449494335E9	58.11678813421837
1.5503840105E9	57.52609007687541
1.5539032575E9	55.461530111059666
1.5590264215E9	56.96139329048796
1.5660649155E9	57.06988073923198
1.5731034095E9	57.57520932093348
1.5801419035E9	56.63360260044268
1.5871803975E9	53.830624885703934
1.5942188915E9	55.2543367618389
1.6012573855E9	55.198993482986275
1.6082958795E9	54.29720403029019
1.6153343735E9	55.804187530137916
1.6223728675E9	53.58321194229407
1.6294113615E9	55.352198755558426
