#Duplication rate	Coverage
1.0	1.33379953E8
2.0	1.52725E7
3.0	2788762.0
4.0	911061.0
5.0	383816.0
6.0	204609.0
7.0	119298.0
8.0	78179.0
9.0	53630.0
10.0	39100.0
11.0	28997.0
12.0	22920.0
13.0	18141.0
14.0	14620.0
15.0	11902.0
16.0	10050.0
17.0	8331.0
18.0	7261.0
19.0	6089.0
20.0	5343.0
21.0	4551.0
22.0	4111.0
23.0	3692.0
24.0	3325.0
25.0	2972.0
26.0	2700.0
27.0	2440.0
28.0	2250.0
29.0	1965.0
30.0	1846.0
31.0	1645.0
32.0	1501.0
33.0	1481.0
34.0	1295.0
35.0	1222.0
36.0	1146.0
37.0	991.0
38.0	980.0
39.0	876.0
40.0	828.0
41.0	763.0
42.0	749.0
43.0	719.0
44.0	659.0
45.0	641.0
46.0	569.0
47.0	541.0
48.0	561.0
49.0	458.0
50.0	15286.0
