#Coverage	Number of genomic locations
0.0	4.1928174E7
1.0	9.081991E7
2.0	1.6493702E8
3.0	2.3894882E8
4.0	2.93780362E8
5.0	3.17136049E8
6.0	3.08415144E8
7.0	2.74958827E8
8.0	2.27963005E8
9.0	1.77902019E8
10.0	1.3216073E8
11.0	9.4489659E7
12.0	6.5802289E7
13.0	4.5143845E7
14.0	3.1042343E7
15.0	2.1674629E7
16.0	1.5712001E7
17.0	1.1972528E7
18.0	9565948.0
19.0	7996961.0
20.0	6920359.0
21.0	6154920.0
22.0	5595654.0
23.0	5142683.0
24.0	4767621.0
25.0	4436678.0
26.0	4146695.0
27.0	3896948.0
28.0	3666101.0
29.0	3449361.0
30.0	3251633.0
31.0	3060577.0
32.0	2891963.0
33.0	2741152.0
34.0	2588787.0
35.0	2447412.0
36.0	2324557.0
37.0	2206003.0
38.0	2090867.0
39.0	1990068.0
40.0	1893037.0
41.0	1806441.0
42.0	1722688.0
43.0	1650074.0
44.0	1577451.0
45.0	1510649.0
46.0	1443314.0
47.0	1385781.0
48.0	1334082.0
49.0	1281540.0
50.0	1237625.0
51.0	1188277.0
52.0	1146586.0
53.0	1106732.0
54.0	1070172.0
55.0	1034930.0
56.0	999209.0
57.0	967366.0
58.0	933346.0
59.0	902425.0
60.0	873886.0
61.0	848437.0
62.0	818557.0
63.0	794724.0
64.0	770901.0
65.0	746406.0
66.0	722829.0
67.0	700159.0
68.0	678226.0
69.0	658217.0
70.0	633894.0
71.0	614645.0
72.0	594004.0
73.0	573698.0
74.0	553980.0
75.0	535682.0
76.0	517692.0
77.0	499895.0
78.0	482434.0
79.0	465172.0
80.0	448807.0
81.0	435211.0
82.0	420008.0
83.0	406915.0
84.0	391606.0
85.0	381316.0
86.0	368204.0
87.0	357345.0
88.0	346192.0
89.0	334697.0
90.0	324740.0
91.0	312968.0
92.0	303671.0
93.0	296037.0
94.0	285484.0
95.0	276957.0
96.0	267627.0
97.0	260684.0
98.0	252337.0
99.0	244254.0
100.0	237119.0
101.0	229886.0
102.0	223247.0
103.0	216450.0
104.0	211251.0
105.0	206265.0
106.0	199133.0
107.0	194975.0
108.0	190161.0
109.0	184912.0
110.0	180465.0
111.0	176085.0
112.0	173098.0
113.0	169503.0
114.0	164619.0
115.0	161083.0
116.0	157126.0
117.0	155072.0
118.0	150586.0
119.0	147608.0
120.0	144548.0
121.0	141360.0
122.0	138700.0
123.0	135218.0
124.0	132298.0
125.0	128936.0
126.0	126935.0
127.0	123340.0
128.0	121065.0
129.0	119068.0
130.0	116208.0
131.0	114126.0
132.0	112280.0
133.0	110261.0
134.0	108278.0
135.0	105849.0
136.0	103139.0
137.0	101299.0
138.0	99164.0
139.0	97185.0
140.0	95925.0
141.0	93625.0
142.0	92373.0
143.0	89981.0
144.0	88103.0
145.0	86695.0
146.0	85616.0
147.0	84461.0
148.0	82960.0
149.0	81184.0
150.0	80018.0
151.0	78250.0
152.0	77091.0
153.0	75518.0
154.0	74718.0
155.0	72845.0
156.0	71475.0
157.0	70161.0
158.0	69116.0
159.0	67804.0
160.0	66409.0
161.0	65457.0
162.0	64039.0
163.0	62965.0
164.0	61980.0
165.0	60964.0
166.0	59911.0
167.0	58551.0
168.0	57593.0
169.0	56212.0
170.0	55076.0
171.0	54018.0
172.0	53421.0
173.0	52555.0
174.0	51263.0
175.0	50552.0
176.0	49544.0
177.0	49002.0
178.0	47971.0
179.0	46816.0
180.0	46132.0
181.0	45323.0
182.0	44286.0
183.0	43759.0
184.0	43533.0
185.0	42471.0
186.0	41875.0
187.0	41066.0
188.0	40268.0
189.0	39464.0
190.0	38881.0
191.0	38169.0
192.0	37847.0
193.0	37328.0
194.0	36793.0
195.0	36200.0
196.0	34954.0
197.0	34942.0
198.0	34019.0
199.0	33556.0
200.0	32880.0
201.0	32176.0
202.0	31644.0
203.0	31299.0
204.0	30436.0
205.0	30468.0
206.0	29976.0
207.0	29544.0
208.0	29080.0
209.0	28712.0
210.0	28337.0
211.0	27910.0
212.0	27210.0
213.0	26734.0
214.0	26059.0
215.0	26219.0
216.0	25793.0
217.0	25368.0
218.0	24886.0
219.0	24831.0
220.0	24074.0
221.0	23850.0
222.0	23847.0
223.0	23472.0
224.0	23079.0
225.0	22077.0
226.0	22277.0
227.0	21877.0
228.0	21172.0
229.0	20822.0
230.0	20734.0
231.0	20404.0
232.0	20374.0
233.0	19842.0
234.0	19083.0
235.0	18984.0
236.0	18598.0
237.0	18489.0
238.0	18765.0
239.0	18472.0
240.0	18020.0
241.0	17731.0
242.0	17794.0
243.0	17185.0
244.0	16996.0
245.0	16628.0
246.0	16102.0
247.0	16070.0
248.0	15932.0
249.0	15919.0
250.0	15869.0
251.0	15694.0
252.0	15431.0
253.0	15225.0
254.0	15058.0
255.0	14953.0
256.0	14869.0
257.0	14640.0
258.0	14263.0
259.0	14149.0
260.0	14396.0
261.0	14057.0
262.0	13717.0
263.0	13773.0
264.0	13655.0
265.0	13306.0
266.0	13118.0
267.0	12959.0
268.0	12688.0
269.0	12606.0
270.0	12479.0
271.0	12009.0
272.0	12271.0
273.0	11876.0
274.0	11657.0
275.0	11629.0
276.0	11532.0
277.0	11549.0
278.0	11292.0
279.0	11256.0
280.0	11367.0
281.0	10940.0
282.0	11000.0
283.0	10781.0
284.0	10716.0
285.0	10285.0
286.0	10374.0
287.0	10175.0
288.0	9974.0
289.0	10065.0
290.0	9861.0
291.0	9824.0
292.0	9664.0
293.0	9565.0
294.0	9367.0
295.0	9533.0
296.0	9420.0
297.0	9289.0
298.0	9135.0
299.0	8834.0
300.0	9079.0
301.0	9272.0
302.0	9132.0
303.0	9025.0
304.0	8946.0
305.0	8841.0
306.0	8521.0
307.0	8726.0
308.0	8518.0
309.0	8474.0
310.0	8372.0
311.0	8306.0
312.0	8207.0
313.0	7933.0
314.0	8022.0
315.0	7690.0
316.0	7627.0
317.0	7583.0
318.0	7501.0
319.0	7407.0
320.0	7465.0
321.0	7244.0
322.0	7183.0
323.0	7207.0
324.0	7181.0
325.0	7187.0
326.0	7137.0
327.0	6788.0
328.0	6979.0
329.0	6696.0
330.0	6516.0
331.0	6706.0
332.0	6529.0
333.0	6644.0
334.0	6483.0
335.0	6667.0
336.0	6498.0
337.0	6509.0
338.0	6305.0
339.0	6183.0
340.0	6214.0
341.0	6299.0
342.0	6245.0
343.0	6127.0
344.0	6031.0
345.0	6050.0
346.0	5960.0
347.0	5882.0
348.0	5911.0
349.0	5802.0
350.0	5822.0
351.0	5799.0
352.0	5715.0
353.0	5862.0
354.0	5715.0
355.0	5816.0
356.0	5769.0
357.0	5562.0
358.0	5514.0
359.0	5511.0
360.0	5387.0
361.0	5493.0
362.0	5423.0
363.0	5233.0
364.0	5169.0
365.0	5146.0
366.0	5199.0
367.0	5292.0
368.0	5193.0
369.0	5020.0
370.0	4976.0
371.0	5053.0
372.0	5064.0
373.0	4781.0
374.0	4963.0
375.0	4834.0
376.0	4794.0
377.0	4805.0
378.0	4660.0
379.0	4701.0
380.0	4597.0
381.0	4647.0
382.0	4533.0
383.0	4580.0
384.0	4631.0
385.0	4622.0
386.0	4670.0
387.0	4482.0
388.0	4581.0
389.0	4348.0
390.0	4406.0
391.0	4442.0
392.0	4329.0
393.0	4286.0
394.0	4144.0
395.0	4393.0
396.0	4300.0
397.0	4310.0
398.0	3998.0
399.0	4162.0
400.0	4081.0
401.0	4008.0
402.0	4112.0
403.0	4119.0
404.0	3864.0
405.0	3968.0
406.0	3893.0
407.0	3967.0
408.0	3844.0
409.0	3803.0
410.0	3831.0
411.0	3760.0
412.0	3769.0
413.0	3693.0
414.0	3730.0
415.0	3704.0
416.0	3584.0
417.0	3447.0
418.0	3561.0
419.0	3498.0
420.0	3491.0
421.0	3447.0
422.0	3518.0
423.0	3513.0
424.0	3442.0
425.0	3441.0
426.0	3383.0
427.0	3426.0
428.0	3351.0
429.0	3365.0
430.0	3276.0
431.0	3351.0
432.0	3327.0
433.0	3223.0
434.0	3084.0
435.0	3166.0
436.0	3113.0
437.0	3024.0
438.0	3018.0
439.0	3057.0
440.0	3073.0
441.0	3018.0
442.0	3050.0
443.0	3017.0
444.0	2998.0
445.0	2911.0
446.0	2968.0
447.0	2908.0
448.0	2903.0
449.0	2891.0
450.0	2844.0
451.0	2887.0
452.0	2986.0
453.0	2811.0
454.0	2927.0
455.0	2766.0
456.0	2910.0
457.0	2750.0
458.0	2642.0
459.0	2711.0
460.0	2717.0
461.0	2725.0
462.0	2781.0
463.0	2742.0
464.0	2731.0
465.0	2635.0
466.0	2654.0
467.0	2734.0
468.0	2677.0
469.0	2661.0
470.0	2625.0
471.0	2640.0
472.0	2677.0
473.0	2646.0
474.0	2659.0
475.0	2667.0
476.0	2621.0
477.0	2547.0
478.0	2533.0
479.0	2599.0
480.0	2622.0
481.0	2478.0
482.0	2462.0
483.0	2501.0
484.0	2403.0
485.0	2438.0
486.0	2467.0
487.0	2391.0
488.0	2397.0
489.0	2403.0
490.0	2395.0
491.0	2426.0
492.0	2423.0
493.0	2459.0
494.0	2421.0
495.0	2414.0
496.0	2285.0
497.0	2401.0
498.0	2400.0
499.0	2363.0
500.0	2377.0
501.0	2371.0
502.0	2298.0
503.0	2298.0
504.0	2267.0
505.0	2377.0
506.0	2285.0
507.0	2227.0
508.0	2286.0
509.0	2284.0
510.0	2161.0
511.0	2258.0
512.0	2222.0
513.0	2087.0
514.0	2197.0
515.0	2172.0
516.0	2204.0
517.0	2263.0
518.0	2139.0
519.0	2223.0
520.0	2182.0
521.0	2171.0
522.0	2138.0
523.0	2205.0
524.0	2072.0
525.0	2056.0
526.0	2005.0
527.0	2055.0
528.0	2067.0
529.0	1999.0
530.0	2023.0
531.0	1964.0
532.0	2064.0
533.0	1967.0
534.0	1996.0
535.0	2061.0
536.0	1899.0
537.0	1921.0
538.0	1914.0
539.0	1934.0
540.0	1968.0
541.0	1920.0
542.0	1854.0
543.0	1828.0
544.0	1820.0
545.0	1934.0
546.0	1887.0
547.0	1890.0
548.0	1860.0
549.0	1797.0
550.0	1867.0
551.0	1829.0
