#GC Content (%)	Sample
1.0	2.056482103567318E-7
2.0	2.4677785242807815E-7
3.0	4.935557048561563E-7
4.0	1.0693706938550054E-6
5.0	1.3984078304257762E-6
6.0	1.4395374724971227E-6
7.0	1.6040560407825077E-6
8.0	2.3855192401380886E-6
9.0	3.9484456388492496E-6
10.0	4.071834565063289E-6
11.0	6.004927742416568E-6
12.0	1.003563266540851E-5
13.0	1.6205078976110463E-5
14.0	2.340276633859608E-5
15.0	4.195223491277329E-5
16.0	6.926231724814726E-5
17.0	1.257333158121058E-4
18.0	2.3443895980667422E-4
19.0	4.483542282197466E-4
20.0	8.298316584314841E-4
21.0	0.0014359591936369154
22.0	0.0024372192002217706
23.0	0.003991014818393093
24.0	0.00605938338851903
25.0	0.00984376288514568
26.0	0.011108252600987151
27.0	0.015957067234420242
28.0	0.02021567150412952
29.0	0.024699748471673912
30.0	0.02914734344670102
31.0	0.033670041148150406
32.0	0.03805787475324785
33.0	0.0417255694553181
34.0	0.043902890447291024
35.0	0.04430390445748665
36.0	0.04434223728389715
37.0	0.04434466393277936
38.0	0.04394726933108602
39.0	0.04252965395781291
40.0	0.04075589701384403
41.0	0.03921349430652647
42.0	0.03757538292210889
43.0	0.0360736574307999
44.0	0.034555850249441
45.0	0.03183068242507773
46.0	0.028842860706446843
47.0	0.02599919838327603
48.0	0.02340527524676243
49.0	0.021204345840240547
50.0	0.019271047014676905
51.0	0.019145930643495873
52.0	0.014224563321448922
53.0	0.014388506074745311
54.0	0.013052080614921054
55.0	0.011905016027193276
56.0	0.010750630363176795
57.0	0.009739334723926532
58.0	0.008798247383692056
59.0	0.008007571144512494
60.0	0.007370185081332838
61.0	0.006720994810878707
62.0	0.006065388316261447
63.0	0.0053281806117746345
64.0	0.004548527116670194
65.0	0.0036977193407823233
66.0	0.0029823514762353956
67.0	0.0023879458890202977
68.0	0.001897598296245707
69.0	0.0014874123758681697
70.0	0.0011493267180417027
71.0	8.689048183992631E-4
72.0	6.602130145292517E-4
73.0	4.99684021524787E-4
74.0	3.7798141063567303E-4
75.0	3.0061655389947053E-4
76.0	2.350147747956731E-4
77.0	1.771864980433601E-4
78.0	1.486836560879171E-4
79.0	1.2412925977132333E-4
80.0	1.072661065220713E-4
81.0	8.456254409868811E-5
82.0	6.531387160929802E-5
83.0	4.651762518269273E-5
84.0	3.6358603591070185E-5
85.0	2.9654471933440722E-5
86.0	2.0071265330817025E-5
87.0	1.612281969196777E-5
88.0	1.1351781211691592E-5
89.0	7.8968912776985E-6
90.0	3.7839270705638644E-6
91.0	1.727444966996547E-6
92.0	1.1105003359263517E-6
93.0	4.524260627848099E-7
94.0	3.2903713657077085E-7
95.0	1.6451856828538542E-7
96.0	2.879074944994245E-7
97.0	1.850833893210586E-6
98.0	3.5782788602071327E-6
99.0	5.429112753417718E-6
100.0	2.469423709963635E-4
