#Mapping quality	mapping quality
0.0	6.0004371E7
1.0	3596238.0
2.0	3544469.0
3.0	4034629.0
4.0	3511194.0
5.0	3383151.0
6.0	3618622.0
7.0	3328482.0
8.0	3320259.0
9.0	3545617.0
10.0	3352892.0
11.0	2730194.0
12.0	2950746.0
13.0	4255077.0
14.0	2520201.0
15.0	3391786.0
16.0	3041783.0
17.0	2715782.0
18.0	3012593.0
19.0	2855540.0
20.0	5659155.0
21.0	3536441.0
22.0	3502538.0
23.0	3313033.0
24.0	3801160.0
25.0	4010838.0
26.0	3621643.0
27.0	5793895.0
28.0	3492637.0
29.0	3451322.0
30.0	8093122.0
31.0	4193877.0
32.0	4215690.0
33.0	5071009.0
34.0	4331856.0
35.0	4407523.0
36.0	4808372.0
37.0	4730936.0
38.0	4390914.0
39.0	4984827.0
40.0	1.6195604E7
41.0	5533373.0
42.0	5919488.0
43.0	6230514.0
44.0	5693724.0
45.0	7877529.0
46.0	7029676.0
47.0	6899778.0
48.0	8508664.0
49.0	6565324.0
50.0	1.1291296E7
51.0	7323115.0
52.0	7613077.0
53.0	1.0204806E7
54.0	7963236.0
55.0	9510362.0
56.0	9545739.0
57.0	9279803.0
58.0	8604798.0
59.0	8440808.0
60.0	1.797959036E9
