#Coverage (X)	Coverage
1.0	77.300428921209
2.0	53.98258197073736
3.0	34.27867739907177
4.0	21.403945434246978
5.0	13.469695780069927
6.0	8.947968830663797
7.0	6.344023240701674
8.0	4.819908527381571
9.0	3.864700454060383
10.0	3.2194391544745855
11.0	2.7476036110155064
12.0	2.380411843178635
13.0	2.0824674253395585
14.0	1.8333938725694594
15.0	1.6211592771922767
16.0	1.4392957065269059
17.0	1.281938837201423
18.0	1.144424709301802
19.0	1.024397420847393
20.0	0.9193090543270301
21.0	0.8268227104069155
22.0	0.7453087789243398
23.0	0.673284449603301
24.0	0.6095626785981523
25.0	0.5532137924913201
26.0	0.503247167319472
27.0	0.4587298974391132
28.0	0.41898971537966645
29.0	0.3837467316886034
30.0	0.35225128306831266
31.0	0.324134966802859
32.0	0.2988344165715944
33.0	0.2760797592704165
34.0	0.2555570072393891
35.0	0.23714539599390605
36.0	0.2206086533717695
37.0	0.2055121337853194
38.0	0.1917475399070554
39.0	0.17922078199588043
40.0	0.1678162102983265
41.0	0.15739448391055078
42.0	0.1478961440833615
43.0	0.13923576770339707
44.0	0.13129106297051862
45.0	0.12400384981833668
46.0	0.117331434449639
47.0	0.11120778710652246
48.0	0.10557426597603126
49.0	0.10039126741101256
50.0	0.09560224521750627
51.0	0.0911372270323767
