#Duplication rate	Coverage
1.0	1.60391571E8
2.0	2.3183385E7
3.0	4570790.0
4.0	1581918.0
5.0	663934.0
6.0	359930.0
7.0	211491.0
8.0	139456.0
9.0	95719.0
10.0	69629.0
11.0	52176.0
12.0	40983.0
13.0	32018.0
14.0	26303.0
15.0	21473.0
16.0	17847.0
17.0	14956.0
18.0	12821.0
19.0	10784.0
20.0	9378.0
21.0	8236.0
22.0	7199.0
23.0	6519.0
24.0	5647.0
25.0	5105.0
26.0	4656.0
27.0	4068.0
28.0	3820.0
29.0	3399.0
30.0	3140.0
31.0	2984.0
32.0	2661.0
33.0	2533.0
34.0	2338.0
35.0	2200.0
36.0	2037.0
37.0	1886.0
38.0	1742.0
39.0	1580.0
40.0	1598.0
41.0	1414.0
42.0	1410.0
43.0	1293.0
44.0	1310.0
45.0	1202.0
46.0	1076.0
47.0	1073.0
48.0	1034.0
49.0	1043.0
50.0	31934.0
