#Coverage (X)	Coverage
1.0	99.20816583601398
2.0	97.6527069596202
3.0	94.59479434221956
4.0	89.63310367777038
5.0	82.69556341387764
6.0	74.08851688926717
7.0	64.43095352568756
8.0	54.47547486870081
9.0	44.92689696073303
10.0	36.3293437381638
11.0	29.006058399927255
12.0	23.053251121115608
13.0	18.405323661874846
14.0	14.893837071756849
15.0	12.3078282288174
16.0	10.43459679535836
17.0	9.08566737559201
18.0	8.108607595566568
19.0	7.389131667272466
20.0	6.845180110546494
21.0	6.4178306911145455
22.0	6.068938301736139
23.0	5.773433144270356
24.0	5.515224541060249
25.0	5.283972966034966
26.0	5.072767226105242
27.0	4.877537527481252
28.0	4.695191904856273
29.0	4.524008557941869
30.0	4.362846927130093
31.0	4.211158155308212
32.0	4.067702277144832
33.0	3.931547858423457
34.0	3.8020674860022297
35.0	3.679122605529514
36.0	3.562092310151044
37.0	3.4506320993324664
38.0	3.3444320371922487
39.0	3.2432122054938617
40.0	3.146850648312551
41.0	3.0548369178128922
42.0	2.966918895350801
43.0	2.882686832678303
44.0	2.8022027983003
45.0	2.7251858388890753
46.0	2.6512466862155577
47.0	2.580309298043531
48.0	2.5122768933451027
49.0	2.4468073744762364
50.0	2.38387416177342
51.0	2.323137745320622
