#Mapping quality	mapping quality
0.0	4.0483864E7
1.0	7047523.0
2.0	6051453.0
3.0	5625609.0
4.0	5120188.0
5.0	4929343.0
6.0	4820329.0
7.0	4467582.0
8.0	4550217.0
9.0	4416933.0
10.0	4558975.0
11.0	4254986.0
12.0	4368865.0
13.0	4645019.0
14.0	4219287.0
15.0	4540483.0
16.0	4479636.0
17.0	4423591.0
18.0	4502638.0
19.0	4429209.0
20.0	5562636.0
21.0	4817538.0
22.0	4930987.0
23.0	4950081.0
24.0	5323151.0
25.0	5422797.0
26.0	5516870.0
27.0	5734823.0
28.0	5690570.0
29.0	5710288.0
30.0	7748395.0
31.0	6256047.0
32.0	6495383.0
33.0	6799191.0
34.0	6869104.0
35.0	6958784.0
36.0	7720050.0
37.0	7429151.0
38.0	7459518.0
39.0	7437975.0
40.0	1.1151574E7
41.0	8144904.0
42.0	9081955.0
43.0	8722039.0
44.0	8837056.0
45.0	1.1863819E7
46.0	1.0166737E7
47.0	9725811.0
48.0	1.3397879E7
49.0	1.0721145E7
50.0	1.5303806E7
51.0	1.5153569E7
52.0	1.6062732E7
53.0	1.7159155E7
54.0	1.9631023E7
55.0	2.1107288E7
56.0	2.1263899E7
57.0	2.224E7
58.0	2.5261869E7
59.0	2.5752732E7
60.0	2.126137856E9
