#Duplication rate	Coverage
1.0	5.7258882E7
2.0	3231627.0
3.0	347278.0
4.0	93795.0
5.0	36960.0
6.0	21731.0
7.0	13817.0
8.0	10282.0
9.0	7935.0
10.0	6451.0
11.0	5357.0
12.0	4767.0
13.0	4155.0
14.0	3893.0
15.0	3448.0
16.0	3390.0
17.0	2911.0
18.0	2790.0
19.0	2659.0
20.0	2388.0
21.0	2171.0
22.0	2140.0
23.0	1893.0
24.0	1735.0
25.0	1652.0
26.0	1513.0
27.0	1498.0
28.0	1271.0
29.0	1222.0
30.0	1139.0
31.0	983.0
32.0	860.0
33.0	795.0
34.0	776.0
35.0	702.0
36.0	621.0
37.0	551.0
38.0	533.0
39.0	506.0
40.0	438.0
41.0	370.0
42.0	305.0
43.0	326.0
44.0	291.0
45.0	267.0
46.0	239.0
47.0	219.0
48.0	189.0
49.0	170.0
50.0	2606.0
