#Mapping quality	mapping quality
0.0	7.9868534E7
1.0	5016300.0
2.0	5001651.0
3.0	5075944.0
4.0	4654850.0
5.0	4347971.0
6.0	4490367.0
7.0	4003231.0
8.0	4480428.0
9.0	4304901.0
10.0	4383189.0
11.0	3654314.0
12.0	3801275.0
13.0	4771420.0
14.0	3329810.0
15.0	4192014.0
16.0	3871782.0
17.0	3552062.0
18.0	3762300.0
19.0	3618231.0
20.0	7129535.0
21.0	4414580.0
22.0	4666178.0
23.0	4510693.0
24.0	5054226.0
25.0	4971403.0
26.0	4728737.0
27.0	5926906.0
28.0	4768874.0
29.0	4642887.0
30.0	1.2896752E7
31.0	5531717.0
32.0	5712871.0
33.0	6436279.0
34.0	6092975.0
35.0	6067117.0
36.0	6575855.0
37.0	5922902.0
38.0	5708593.0
39.0	6078724.0
40.0	1.6531497E7
41.0	7071356.0
42.0	7646633.0
43.0	7711134.0
44.0	6960002.0
45.0	1.0896608E7
46.0	7930560.0
47.0	8435267.0
48.0	1.0690141E7
49.0	7817181.0
50.0	1.1411631E7
51.0	8906555.0
52.0	8643913.0
53.0	1.0081611E7
54.0	8818083.0
55.0	9406788.0
56.0	9192769.0
57.0	8825090.0
58.0	8126811.0
59.0	7813596.0
60.0	1.837021053E9
