#Mapping quality	mapping quality
0.0	6.7887353E7
1.0	4100239.0
2.0	4075819.0
3.0	4310505.0
4.0	3833769.0
5.0	3642463.0
6.0	3835607.0
7.0	3454000.0
8.0	3592596.0
9.0	3623619.0
10.0	3589102.0
11.0	2925870.0
12.0	3133564.0
13.0	4173616.0
14.0	2718481.0
15.0	3490201.0
16.0	3225705.0
17.0	2879145.0
18.0	3153724.0
19.0	3030273.0
20.0	5759307.0
21.0	3718136.0
22.0	3737156.0
23.0	3519089.0
24.0	4091433.0
25.0	4165831.0
26.0	3856160.0
27.0	5543714.0
28.0	3847643.0
29.0	3775740.0
30.0	9736351.0
31.0	4586550.0
32.0	4700250.0
33.0	5428999.0
34.0	4919189.0
35.0	4944104.0
36.0	5410769.0
37.0	5136228.0
38.0	4875377.0
39.0	5373933.0
40.0	1.5937504E7
41.0	6139138.0
42.0	6689966.0
43.0	6900017.0
44.0	6336824.0
45.0	9400308.0
46.0	7611451.0
47.0	7791325.0
48.0	9947354.0
49.0	7409175.0
50.0	1.1917842E7
51.0	8574104.0
52.0	8705944.0
53.0	1.0964382E7
54.0	9121887.0
55.0	1.0443865E7
56.0	1.0569184E7
57.0	1.0247775E7
58.0	9541615.0
59.0	9188386.0
60.0	1.80608348E9
