#Mapping quality	mapping quality
0.0	7.4056405E7
1.0	4241617.0
2.0	4262547.0
3.0	4534555.0
4.0	4136768.0
5.0	3912239.0
6.0	4144498.0
7.0	3825318.0
8.0	4070420.0
9.0	3985591.0
10.0	4048104.0
11.0	3301133.0
12.0	3458641.0
13.0	4595587.0
14.0	3040770.0
15.0	3883498.0
16.0	3634742.0
17.0	3276665.0
18.0	3489569.0
19.0	3388559.0
20.0	6771518.0
21.0	4211929.0
22.0	4374037.0
23.0	4074615.0
24.0	4622400.0
25.0	4649500.0
26.0	4408495.0
27.0	5876688.0
28.0	4357811.0
29.0	4265273.0
30.0	1.2762961E7
31.0	5234267.0
32.0	5416673.0
33.0	6153230.0
34.0	5714782.0
35.0	5659221.0
36.0	6071051.0
37.0	5592153.0
38.0	5352337.0
39.0	5774536.0
40.0	1.8064535E7
41.0	6800277.0
42.0	7506273.0
43.0	7737746.0
44.0	6739581.0
45.0	1.1839546E7
46.0	8121447.0
47.0	8601952.0
48.0	1.1880372E7
49.0	8101623.0
50.0	1.3131955E7
51.0	9993440.0
52.0	9637933.0
53.0	1.137415E7
54.0	9816052.0
55.0	1.0596357E7
56.0	1.0522178E7
57.0	9998697.0
58.0	9127045.0
59.0	8594992.0
60.0	1.876375841E9
