#Coverage	Number of genomic locations
0.0	4.82204573E8
1.0	5.33010515E8
2.0	5.32991286E8
3.0	4.09602902E8
4.0	2.93574424E8
5.0	1.90805041E8
6.0	1.20015264E8
7.0	7.3322229E7
8.0	4.5143397E7
9.0	2.8509723E7
10.0	1.8918096E7
11.0	1.3355356E7
12.0	1.0009059E7
13.0	7896714.0
14.0	6445932.0
15.0	5425607.0
16.0	4636781.0
17.0	4016458.0
18.0	3490399.0
19.0	3060702.0
20.0	2681411.0
21.0	2363774.0
22.0	2085396.0
23.0	1846190.0
24.0	1645222.0
25.0	1465145.0
26.0	1319030.0
27.0	1183972.0
28.0	1063721.0
29.0	956504.0
30.0	868708.0
31.0	783345.0
32.0	712123.0
33.0	646723.0
34.0	590961.0
35.0	539138.0
36.0	495123.0
37.0	455475.0
38.0	418697.0
39.0	385720.0
40.0	355367.0
41.0	327373.0
42.0	302416.0
43.0	278034.0
44.0	258370.0
45.0	241058.0
46.0	222391.0
47.0	205893.0
48.0	190839.0
49.0	177832.0
50.0	166485.0
51.0	157073.0
52.0	148370.0
53.0	139299.0
54.0	131699.0
55.0	122847.0
56.0	116662.0
57.0	110575.0
58.0	105485.0
59.0	99487.0
60.0	95195.0
61.0	89111.0
62.0	84173.0
63.0	81292.0
64.0	76856.0
65.0	73108.0
66.0	70010.0
67.0	66567.0
68.0	62788.0
69.0	59829.0
70.0	57119.0
71.0	54976.0
72.0	52016.0
73.0	49449.0
74.0	46946.0
75.0	44936.0
76.0	42661.0
77.0	40483.0
78.0	38404.0
79.0	36735.0
80.0	35586.0
81.0	34239.0
82.0	32275.0
83.0	31401.0
84.0	30260.0
85.0	29008.0
86.0	27134.0
87.0	26486.0
88.0	25318.0
89.0	24551.0
90.0	23576.0
91.0	22505.0
92.0	21654.0
93.0	21231.0
94.0	20329.0
95.0	19619.0
96.0	18891.0
97.0	18067.0
98.0	17354.0
99.0	16935.0
100.0	16386.0
101.0	15602.0
102.0	15005.0
103.0	14396.0
104.0	14090.0
105.0	13618.0
106.0	13313.0
107.0	13225.0
108.0	12840.0
109.0	12079.0
110.0	12055.0
111.0	11927.0
112.0	11524.0
113.0	11524.0
114.0	10949.0
115.0	10766.0
116.0	10342.0
117.0	10083.0
118.0	9881.0
119.0	9545.0
120.0	9428.0
121.0	9006.0
122.0	8636.0
123.0	8487.0
124.0	8251.0
125.0	8139.0
126.0	7918.0
127.0	7751.0
128.0	7518.0
129.0	7375.0
130.0	7192.0
131.0	6923.0
132.0	6569.0
133.0	6493.0
134.0	6296.0
135.0	6014.0
136.0	5813.0
137.0	5779.0
138.0	5435.0
139.0	5293.0
140.0	5398.0
141.0	5314.0
142.0	5273.0
143.0	5191.0
144.0	5213.0
145.0	4813.0
146.0	4815.0
147.0	4659.0
148.0	4570.0
149.0	4201.0
150.0	4152.0
151.0	4215.0
152.0	4032.0
153.0	3995.0
154.0	3975.0
155.0	3952.0
156.0	3664.0
157.0	3795.0
158.0	3682.0
159.0	3729.0
160.0	3597.0
161.0	3417.0
162.0	3488.0
163.0	3273.0
164.0	3103.0
165.0	3197.0
166.0	3104.0
167.0	2998.0
168.0	2987.0
169.0	2951.0
170.0	2830.0
171.0	2881.0
172.0	2786.0
173.0	2698.0
174.0	2552.0
175.0	2494.0
176.0	2405.0
177.0	2362.0
178.0	2397.0
179.0	2313.0
180.0	2419.0
181.0	2272.0
182.0	2271.0
183.0	2187.0
184.0	2213.0
185.0	2318.0
186.0	2199.0
187.0	2146.0
188.0	2126.0
189.0	2129.0
190.0	2173.0
191.0	2024.0
192.0	2144.0
193.0	2017.0
194.0	2150.0
195.0	2027.0
196.0	2016.0
197.0	1961.0
198.0	1976.0
199.0	1933.0
200.0	1927.0
201.0	1900.0
202.0	1922.0
203.0	1946.0
204.0	1891.0
205.0	1812.0
206.0	1754.0
207.0	1782.0
208.0	1787.0
209.0	1675.0
210.0	1685.0
211.0	1683.0
212.0	1599.0
213.0	1573.0
214.0	1577.0
215.0	1501.0
216.0	1519.0
217.0	1450.0
218.0	1491.0
219.0	1454.0
220.0	1392.0
221.0	1269.0
222.0	1339.0
223.0	1265.0
224.0	1245.0
225.0	1307.0
226.0	1263.0
227.0	1216.0
228.0	1270.0
229.0	1202.0
230.0	1201.0
231.0	1212.0
232.0	1140.0
233.0	1169.0
234.0	1173.0
235.0	1124.0
236.0	1146.0
237.0	1170.0
238.0	1135.0
239.0	1072.0
240.0	1127.0
241.0	1087.0
242.0	1057.0
243.0	1020.0
244.0	994.0
245.0	1012.0
246.0	1020.0
247.0	966.0
248.0	966.0
249.0	930.0
250.0	906.0
251.0	925.0
252.0	933.0
253.0	847.0
254.0	873.0
255.0	819.0
256.0	849.0
257.0	864.0
258.0	818.0
259.0	854.0
260.0	829.0
261.0	826.0
262.0	830.0
263.0	822.0
264.0	807.0
265.0	821.0
266.0	778.0
267.0	749.0
268.0	821.0
269.0	760.0
270.0	785.0
271.0	717.0
272.0	752.0
273.0	735.0
274.0	757.0
275.0	796.0
276.0	754.0
277.0	799.0
278.0	785.0
279.0	871.0
280.0	797.0
281.0	802.0
282.0	768.0
283.0	829.0
284.0	870.0
285.0	841.0
286.0	815.0
287.0	840.0
288.0	849.0
289.0	803.0
290.0	782.0
291.0	786.0
292.0	744.0
293.0	824.0
294.0	836.0
295.0	853.0
296.0	822.0
297.0	866.0
298.0	843.0
299.0	859.0
300.0	832.0
301.0	883.0
302.0	874.0
303.0	919.0
304.0	937.0
305.0	946.0
306.0	952.0
307.0	956.0
308.0	952.0
309.0	1038.0
310.0	1001.0
311.0	1044.0
312.0	1032.0
313.0	1093.0
314.0	1106.0
315.0	1063.0
316.0	1124.0
317.0	1118.0
318.0	1098.0
319.0	1107.0
320.0	1102.0
321.0	1121.0
322.0	1077.0
323.0	1136.0
324.0	1108.0
325.0	1062.0
326.0	1021.0
327.0	1080.0
328.0	1102.0
329.0	1086.0
330.0	1119.0
331.0	1037.0
332.0	983.0
333.0	1122.0
334.0	1080.0
335.0	1090.0
336.0	1085.0
337.0	1189.0
338.0	1044.0
339.0	1105.0
340.0	991.0
341.0	1066.0
342.0	955.0
343.0	962.0
344.0	950.0
345.0	967.0
346.0	906.0
347.0	969.0
348.0	918.0
349.0	957.0
350.0	890.0
351.0	832.0
352.0	846.0
353.0	805.0
354.0	784.0
355.0	768.0
356.0	741.0
357.0	736.0
358.0	762.0
359.0	753.0
360.0	747.0
361.0	758.0
362.0	731.0
363.0	737.0
364.0	739.0
365.0	745.0
366.0	712.0
367.0	715.0
368.0	763.0
369.0	736.0
370.0	644.0
371.0	643.0
372.0	647.0
373.0	580.0
374.0	616.0
375.0	613.0
376.0	610.0
377.0	591.0
378.0	584.0
379.0	573.0
380.0	601.0
381.0	538.0
382.0	523.0
383.0	506.0
384.0	482.0
385.0	501.0
386.0	517.0
387.0	499.0
388.0	466.0
389.0	412.0
390.0	432.0
391.0	449.0
392.0	442.0
393.0	426.0
394.0	417.0
395.0	436.0
396.0	406.0
397.0	374.0
398.0	419.0
399.0	393.0
400.0	404.0
401.0	413.0
402.0	379.0
403.0	424.0
404.0	402.0
405.0	361.0
406.0	395.0
407.0	439.0
408.0	407.0
409.0	452.0
410.0	407.0
411.0	377.0
412.0	396.0
413.0	366.0
414.0	409.0
415.0	393.0
416.0	384.0
417.0	373.0
418.0	385.0
419.0	347.0
420.0	372.0
421.0	346.0
422.0	361.0
423.0	380.0
424.0	356.0
425.0	314.0
426.0	320.0
427.0	349.0
428.0	378.0
429.0	368.0
430.0	362.0
431.0	330.0
432.0	378.0
433.0	358.0
434.0	313.0
435.0	314.0
436.0	358.0
437.0	329.0
438.0	341.0
439.0	358.0
440.0	330.0
441.0	359.0
442.0	320.0
443.0	346.0
444.0	326.0
445.0	356.0
446.0	335.0
447.0	329.0
448.0	299.0
449.0	359.0
450.0	348.0
451.0	359.0
452.0	335.0
453.0	368.0
454.0	330.0
455.0	328.0
456.0	343.0
457.0	324.0
458.0	332.0
459.0	340.0
460.0	349.0
461.0	355.0
462.0	313.0
463.0	319.0
464.0	347.0
465.0	329.0
466.0	341.0
467.0	314.0
468.0	355.0
469.0	345.0
470.0	356.0
471.0	348.0
472.0	343.0
473.0	337.0
474.0	316.0
475.0	327.0
476.0	337.0
477.0	310.0
478.0	362.0
479.0	314.0
480.0	316.0
481.0	311.0
482.0	328.0
483.0	333.0
484.0	322.0
485.0	337.0
486.0	324.0
487.0	331.0
488.0	327.0
489.0	299.0
490.0	315.0
491.0	343.0
492.0	321.0
493.0	327.0
494.0	313.0
495.0	366.0
496.0	294.0
497.0	331.0
498.0	311.0
499.0	286.0
500.0	263.0
501.0	303.0
502.0	319.0
503.0	331.0
504.0	313.0
505.0	261.0
506.0	301.0
507.0	278.0
508.0	280.0
509.0	277.0
510.0	286.0
511.0	263.0
512.0	281.0
513.0	276.0
514.0	336.0
515.0	299.0
516.0	266.0
517.0	282.0
518.0	285.0
519.0	281.0
520.0	238.0
521.0	283.0
522.0	242.0
523.0	237.0
524.0	256.0
525.0	264.0
526.0	242.0
527.0	245.0
528.0	266.0
529.0	285.0
530.0	235.0
531.0	256.0
532.0	238.0
533.0	248.0
534.0	260.0
535.0	244.0
536.0	237.0
537.0	233.0
538.0	260.0
539.0	257.0
540.0	222.0
541.0	227.0
542.0	265.0
543.0	215.0
544.0	251.0
545.0	221.0
546.0	261.0
547.0	238.0
548.0	231.0
549.0	254.0
550.0	276.0
551.0	253.0
552.0	222.0
553.0	208.0
554.0	254.0
555.0	249.0
556.0	208.0
557.0	216.0
558.0	208.0
559.0	235.0
560.0	191.0
561.0	214.0
562.0	188.0
563.0	198.0
564.0	209.0
565.0	167.0
566.0	184.0
567.0	175.0
568.0	189.0
569.0	203.0
570.0	192.0
571.0	181.0
572.0	160.0
573.0	157.0
574.0	150.0
575.0	183.0
576.0	166.0
577.0	168.0
578.0	144.0
579.0	154.0
580.0	175.0
581.0	160.0
582.0	153.0
583.0	146.0
584.0	174.0
585.0	171.0
586.0	161.0
587.0	151.0
588.0	149.0
589.0	146.0
590.0	150.0
591.0	153.0
592.0	163.0
593.0	151.0
594.0	167.0
595.0	150.0
596.0	147.0
597.0	142.0
598.0	136.0
599.0	130.0
600.0	129.0
601.0	142.0
602.0	139.0
603.0	140.0
604.0	143.0
605.0	119.0
606.0	131.0
607.0	125.0
608.0	121.0
609.0	104.0
610.0	129.0
611.0	117.0
612.0	137.0
613.0	116.0
614.0	136.0
615.0	163.0
616.0	133.0
617.0	153.0
618.0	131.0
619.0	120.0
620.0	135.0
621.0	130.0
622.0	127.0
623.0	128.0
624.0	138.0
625.0	133.0
626.0	129.0
627.0	149.0
628.0	111.0
629.0	113.0
630.0	120.0
631.0	131.0
632.0	121.0
633.0	92.0
634.0	119.0
635.0	124.0
636.0	113.0
637.0	135.0
638.0	106.0
639.0	119.0
640.0	140.0
641.0	140.0
642.0	129.0
643.0	116.0
644.0	128.0
645.0	121.0
646.0	133.0
647.0	132.0
648.0	121.0
649.0	115.0
650.0	118.0
651.0	121.0
652.0	111.0
653.0	110.0
654.0	96.0
655.0	113.0
656.0	112.0
657.0	101.0
658.0	97.0
659.0	119.0
660.0	99.0
661.0	97.0
662.0	106.0
663.0	107.0
664.0	126.0
665.0	121.0
666.0	108.0
667.0	110.0
668.0	93.0
669.0	103.0
670.0	114.0
671.0	98.0
672.0	106.0
673.0	109.0
674.0	98.0
675.0	94.0
676.0	84.0
677.0	109.0
678.0	99.0
679.0	112.0
680.0	114.0
681.0	104.0
682.0	105.0
683.0	101.0
684.0	88.0
685.0	97.0
686.0	100.0
687.0	104.0
688.0	100.0
689.0	101.0
690.0	103.0
691.0	104.0
692.0	95.0
693.0	104.0
694.0	103.0
695.0	105.0
696.0	99.0
697.0	91.0
698.0	88.0
699.0	94.0
700.0	84.0
701.0	87.0
702.0	97.0
703.0	93.0
704.0	84.0
705.0	93.0
706.0	76.0
707.0	89.0
708.0	92.0
709.0	85.0
710.0	96.0
