#Position (bp)	insert size	chromosomes
3381345.5	27319.4869459743	0.0
1.01440355E7	21115.17953086009	50687.77782271655
1.69067255E7	17224.32977084349	0.0
2.36694155E7	17782.75146850571	0.0
3.04321055E7	7395.421552254548	50687.77782271655
3.71947955E7	10774.67104735801	0.0
4.39574855E7	8720.387521516841	0.0
5.07201755E7	9903.381183502996	50687.77782271655
5.74828655E7	6334.467667100722	0.0
6.42455555E7	12061.848517806393	0.0
7.10082455E7	9933.731037780966	50687.77782271655
7.77709355E7	8586.694239131126	0.0
8.45336255E7	7545.660204795522	0.0
9.12963155E7	7085.989430528537	50687.77782271655
9.80590055E7	7766.6075084920985	0.0
1.048216955E8	3080.282460047923	0.0
1.115843855E8	3039.1410986564497	50687.77782271655
1.183470755E8	2390.5590662552686	0.0
1.251097655E8	2606.4615299162388	0.0
1.318724555E8	3454.603624806516	50687.77782271655
1.386351455E8	2823.3586782879856	0.0
1.453978355E8	1542.735222697936	0.0
1.521605255E8	1316.534720232296	50687.77782271655
1.589232155E8	1293.9798557732443	0.0
1.656859055E8	1232.9801451850078	0.0
1.724485955E8	670.2970193805425	50687.77782271655
1.792112855E8	498.93785588657454	0.0
1.859739755E8	404.4822106032806	0.0
1.927366655E8	444.0428319056031	50687.77782271655
1.994993555E8	606.4367971302112	0.0
2.05937114E8	318.2263984589168	0.0
2.09318459E8	50687.77782271655	50687.77782271655
2.130247355E8	29833.966217281344	0.0
2.197874255E8	25064.070350852588	0.0
2.265501155E8	13092.969990452444	50687.77782271655
2.333128055E8	24734.700384441887	0.0
2.400754955E8	17559.606973529524	0.0
2.468381855E8	14375.60163077726	50687.77782271655
2.536008755E8	15293.001057830215	0.0
2.603635655E8	18373.69371166344	0.0
2.671262555E8	8615.617823389272	50687.77782271655
2.738889455E8	3244.590722542984	0.0
2.806516355E8	9945.341952513045	0.0
2.874143255E8	11282.608527003938	50687.77782271655
2.941770155E8	5123.356443719413	0.0
3.009397055E8	9931.018633864116	0.0
3.077023955E8	5869.308857959617	50687.77782271655
3.144650855E8	2723.045668021418	0.0
3.212277755E8	3347.832766313263	0.0
3.279904655E8	3154.7131635599894	50687.77782271655
3.347531555E8	3195.0432994818175	0.0
3.415158455E8	1340.6843273407528	0.0
3.482785355E8	1840.9752065591247	50687.77782271655
3.550412255E8	1281.942287198402	0.0
3.618039155E8	1002.8758044700205	0.0
3.685666055E8	938.3074638646981	50687.77782271655
3.753292955E8	770.255847476421	0.0
3.820919855E8	460.39561626513165	0.0
3.888546755E8	322.5230129277469	50687.77782271655
3.956173655E8	366.9698296773178	0.0
4.023800555E8	319.7529364473756	0.0
4.07291275E8	335.7579492029933	50687.77782271655
4.1067262E8	23523.948235101354	0.0
4.159054355E8	15724.656770563412	0.0
4.226681255E8	15042.444486207129	50687.77782271655
4.294308155E8	18661.558943089432	0.0
4.361935055E8	9327.483046489418	0.0
4.429561955E8	19253.49929927637	50687.77782271655
4.497188855E8	11474.822743889543	0.0
4.564815755E8	6227.900046744046	0.0
4.632442655E8	8016.329068037054	50687.77782271655
4.700069555E8	7028.06368367606	0.0
4.767696455E8	6845.619484075708	0.0
4.835323355E8	9912.719692148205	50687.77782271655
4.902950255E8	5430.366767234387	0.0
4.970577155E8	4970.847441568668	0.0
5.038204055E8	2153.992361222461	50687.77782271655
5.105830955E8	3952.6145896656535	0.0
5.173457855E8	2533.322978989399	0.0
5.241084755E8	3521.846614959572	50687.77782271655
5.308711655E8	2087.0382436445943	0.0
5.376338555E8	1741.239284076417	0.0
5.443965455E8	975.5478727710963	50687.77782271655
5.511592355E8	425.1164720091564	0.0
5.579219255E8	774.2324760658094	0.0
5.646846155E8	575.5048465675419	50687.77782271655
5.714473055E8	604.985621677687	0.0
5.782099955E8	480.010884557331	0.0
5.849726855E8	382.25182040816327	50687.77782271655
5.903608885E8	331.16992631982157	0.0
5.937422335E8	23178.754183947305	0.0
5.984980655E8	12868.37540990216	50687.77782271655
6.052607555E8	9290.396699460489	0.0
6.120234455E8	15100.594737845819	0.0
6.187861355E8	12992.40071509663	50687.77782271655
6.255488255E8	7443.890780327013	0.0
6.323115155E8	3401.2793533150284	0.0
6.390742055E8	7501.935349790224	50687.77782271655
6.458368955E8	7054.023217150546	0.0
6.525995855E8	3951.081069160198	0.0
6.593622755E8	7971.2263071362395	50687.77782271655
6.661249655E8	5178.6548096129445	0.0
6.728876555E8	4700.5484519629745	0.0
6.796503455E8	4722.461217800727	50687.77782271655
6.864130355E8	3178.1403156114975	0.0
6.931757255E8	1776.9385243802499	0.0
6.999384155E8	3834.0668299080635	50687.77782271655
7.067011055E8	4321.401212736995	0.0
7.134637955E8	1643.0012093298512	0.0
7.202264855E8	1284.08190808164	50687.77782271655
7.269891755E8	447.94860784723846	0.0
7.337518655E8	892.0239833093011	0.0
7.405145555E8	885.6024928677728	50687.77782271655
7.472772455E8	419.6905209434677	0.0
7.540399355E8	419.2644252674242	0.0
7.608026255E8	379.03650265467763	50687.77782271655
7.668320365E8	317.87643631800665	0.0
7.702133815E8	39814.09320913285	0.0
7.743280055E8	11002.586483981997	50687.77782271655
7.810906955E8	7299.484148860608	0.0
7.878533855E8	13067.029899559198	0.0
7.946160755E8	14733.546827619508	50687.77782271655
8.013787655E8	14751.121690352966	0.0
8.081414555E8	8169.654741785249	0.0
8.149041455E8	10652.408214552166	50687.77782271655
8.216668355E8	8871.589957509555	0.0
8.284295255E8	8617.714520883083	0.0
8.351922155E8	6118.420045318204	50687.77782271655
8.419549055E8	2385.1424790585334	0.0
8.487175955E8	18717.12907231399	0.0
8.554802855E8	3208.5853720705427	50687.77782271655
8.622429755E8	3968.1675944438293	0.0
8.690056655E8	2941.16518658306	0.0
8.757683555E8	3554.938535772594	50687.77782271655
8.825310455E8	1401.7216546398279	0.0
8.892937355E8	2402.9366814194473	0.0
8.960564255E8	2047.7897074120503	50687.77782271655
9.028191155E8	1553.0549291591499	0.0
9.095818055E8	1320.8739547730454	0.0
9.163444955E8	948.4252189461869	50687.77782271655
9.231071855E8	477.58283818143804	0.0
9.298698755E8	372.9030962542746	0.0
9.366325655E8	352.00046233633964	50687.77782271655
9.426997425E8	317.3775084276477	0.0
9.460810875E8	311.5017708180887	0.0
9.501579455E8	14413.238040718466	50687.77782271655
9.569206355E8	5989.899616990031	0.0
9.636833255E8	10552.062381064101	0.0
9.704460155E8	10307.943126130942	50687.77782271655
9.772087055E8	12720.585517998748	0.0
9.839713955E8	5633.911887566129	0.0
9.907340855E8	6610.963497033089	50687.77782271655
9.974967755E8	8910.343123991033	0.0
1.0042594655E9	4107.292724564107	0.0
1.0110221555E9	3740.6806783893458	50687.77782271655
1.0177848455E9	3903.617779771824	0.0
1.0245475355E9	1276.6975900144023	0.0
1.0313102255E9	2609.467703021017	50687.77782271655
1.0380729155E9	2579.8808595370447	0.0
1.0448356055E9	2816.8561433043114	0.0
1.0515982955E9	1638.8569210234182	50687.77782271655
1.0583609855E9	535.3846378504672	0.0
1.0651236755E9	1184.3005051496473	0.0
1.0718863655E9	1137.5174732146934	50687.77782271655
1.0786490555E9	1026.3057107516538	0.0
1.0854117455E9	613.6727392463829	0.0
1.0921744355E9	358.03144209795755	50687.77782271655
1.0989371255E9	357.89946824520916	0.0
1.104984942E9	342.0203737574553	0.0
1.108366287E9	3523.265351255098	50687.77782271655
1.1124625055E9	13305.191572965785	0.0
1.1192251955E9	8557.791684615886	0.0
1.1259878855E9	8502.415704734794	50687.77782271655
1.1327505755E9	13029.367539078337	0.0
1.1395132655E9	10053.379078447777	0.0
1.1462759555E9	5212.335263117403	50687.77782271655
1.1530386455E9	9145.085555391632	0.0
1.1598013355E9	2466.1572327863723	0.0
1.1665640255E9	4117.893093771923	50687.77782271655
1.1733267155E9	3863.4732725564386	0.0
1.1800894055E9	2456.9849425634243	0.0
1.1868520955E9	5147.318813983081	50687.77782271655
1.1936147855E9	2447.15249197478	0.0
1.2003774755E9	3055.2102409403565	0.0
1.2071401655E9	2094.8354132298236	50687.77782271655
1.2139028555E9	1264.8004777880763	0.0
1.2206655455E9	1271.441022932705	0.0
