#Mapping quality	mapping quality
0.0	4.1681279E7
1.0	5922497.0
2.0	5375690.0
3.0	5331152.0
4.0	4841877.0
5.0	4675185.0
6.0	4711313.0
7.0	4264152.0
8.0	4327617.0
9.0	4373566.0
10.0	4448726.0
11.0	3913016.0
12.0	4064326.0
13.0	4932896.0
14.0	3794852.0
15.0	4332862.0
16.0	4253133.0
17.0	4043151.0
18.0	4204568.0
19.0	4074502.0
20.0	6024777.0
21.0	4655447.0
22.0	4656965.0
23.0	4647659.0
24.0	5044695.0
25.0	5182064.0
26.0	5300022.0
27.0	5819060.0
28.0	5215372.0
29.0	5272165.0
30.0	8059663.0
31.0	5891541.0
32.0	6105882.0
33.0	6760900.0
34.0	6363126.0
35.0	6631943.0
36.0	7237375.0
37.0	7015797.0
38.0	6893433.0
39.0	7162246.0
40.0	1.3534421E7
41.0	8019170.0
42.0	8555551.0
43.0	8596128.0
44.0	8657745.0
45.0	1.1549379E7
46.0	9869091.0
47.0	9532388.0
48.0	1.2297669E7
49.0	1.0064512E7
50.0	1.4496012E7
51.0	1.2173784E7
52.0	1.2356398E7
53.0	1.4659556E7
54.0	1.2836178E7
55.0	1.554671E7
56.0	1.7460593E7
57.0	1.7425905E7
58.0	1.6933566E7
59.0	1.6582934E7
60.0	2.250112482E9
