#Duplication rate	Coverage
1.0	1.14772144E8
2.0	6895184.0
3.0	993493.0
4.0	273132.0
5.0	109243.0
6.0	56535.0
7.0	34667.0
8.0	24153.0
9.0	17690.0
10.0	14095.0
11.0	11287.0
12.0	9398.0
13.0	8133.0
14.0	6989.0
15.0	6127.0
16.0	5266.0
17.0	4683.0
18.0	4258.0
19.0	3853.0
20.0	3494.0
21.0	3149.0
22.0	2988.0
23.0	2759.0
24.0	2619.0
25.0	2410.0
26.0	2333.0
27.0	2159.0
28.0	2091.0
29.0	1946.0
30.0	1897.0
31.0	1711.0
32.0	1696.0
33.0	1695.0
34.0	1544.0
35.0	1515.0
36.0	1487.0
37.0	1357.0
38.0	1320.0
39.0	1209.0
40.0	1247.0
41.0	1203.0
42.0	1075.0
43.0	1096.0
44.0	1055.0
45.0	934.0
46.0	927.0
47.0	864.0
48.0	855.0
49.0	783.0
50.0	23524.0
