#GC Content (%)	Sample
1.0	5.301217567747308E-7
2.0	6.891582838071502E-7
3.0	3.1807305406483847E-7
4.0	5.831339324522038E-7
5.0	1.3783165676143001E-6
6.0	2.7036209595511272E-6
7.0	2.9156696622610193E-6
8.0	3.339767067680804E-6
9.0	4.293986229875319E-6
10.0	4.771095810972577E-6
11.0	6.2554367299418236E-6
12.0	1.0072313378719885E-5
13.0	1.4419311784272674E-5
14.0	2.1416918973699122E-5
15.0	3.9282022177007546E-5
16.0	6.350858646161274E-5
17.0	1.2335933280147987E-4
18.0	2.1883426119660886E-4
19.0	4.150853355546142E-4
20.0	7.660259385394859E-4
21.0	0.0013469863717889136
22.0	0.00231838147890293
23.0	0.003763069290465426
24.0	0.00581935857281893
25.0	0.00955989768862143
26.0	0.010844329693110923
27.0	0.015666052131855488
28.0	0.02002582647174655
29.0	0.02454744698398094
30.0	0.029152985770312768
31.0	0.03388204292597311
32.0	0.038352294639976026
33.0	0.04224142688420248
34.0	0.04441630440354649
35.0	0.044696738812880325
36.0	0.04463174588549974
37.0	0.04466970260328481
38.0	0.04394608640528731
39.0	0.04250118654502211
40.0	0.04060886392203903
41.0	0.039113973580109956
42.0	0.03765539657851996
43.0	0.03663485918455293
44.0	0.035393473066713546
45.0	0.03207777352679031
46.0	0.02872475341519014
47.0	0.025541160217055176
48.0	0.022853548934558644
49.0	0.02085742847159907
50.0	0.018930912995304024
51.0	0.01873042094689182
52.0	0.013966004670054603
53.0	0.01413723399749284
54.0	0.012932373268695233
55.0	0.011763401782831277
56.0	0.010707929365092786
57.0	0.009659613591070756
58.0	0.00876540421174314
59.0	0.008065272407570753
60.0	0.007452239608036455
61.0	0.006813442891122904
62.0	0.00623009690996799
63.0	0.005518673512376302
64.0	0.004691789596159077
65.0	0.003828804388305493
66.0	0.003067867618631044
67.0	0.0024308203035148506
68.0	0.0019237588431598204
69.0	0.0015078253127943665
70.0	0.0011756510199993203
71.0	8.881129791247066E-4
72.0	6.6964980315784E-4
73.0	5.105602639497431E-4
74.0	3.9154792955381615E-4
75.0	3.162706400918044E-4
76.0	2.4321986200824647E-4
77.0	1.8103657993857053E-4
78.0	1.5681001565396539E-4
79.0	1.307280252206486E-4
80.0	1.163617256120534E-4
81.0	8.572068807047397E-5
82.0	6.8915828380715E-5
83.0	5.1633859109858786E-5
84.0	3.822177866345809E-5
85.0	2.9421757500997558E-5
86.0	2.300728424402332E-5
87.0	1.65397988113716E-5
88.0	1.3677141324788055E-5
89.0	8.693996811105585E-6
90.0	4.877120162327523E-6
91.0	1.8024139730340849E-6
92.0	1.2722922162593539E-6
93.0	3.1807305406483847E-7
94.0	4.240974054197846E-7
95.0	2.650608783873654E-7
96.0	2.120487027098923E-7
97.0	3.1807305406483847E-7
98.0	4.771095810972577E-7
99.0	5.301217567747308E-7
100.0	2.0695953384485487E-4
