#Coverage (X)	Coverage
1.0	97.63334983814441
2.0	92.31887323831842
3.0	82.39828792076528
4.0	68.74108847789078
5.0	53.69974749865389
6.0	39.7379217034887
7.0	28.410380165219365
8.0	20.154240698083953
9.0	14.607287705871272
10.0	11.087275516955557
11.0	8.9111215618328
12.0	7.5504596959067385
13.0	6.655278284513827
14.0	6.016577480034684
15.0	5.520332628240652
16.0	5.106389802748069
17.0	4.746230292925034
18.0	4.423794127230778
19.0	4.1309709404747395
20.0	3.8629763989669357
21.0	3.616607118196569
22.0	3.390207523636761
23.0	3.1815649612969565
24.0	2.98917818655778
25.0	2.811724544161194
26.0	2.6479834958765593
27.0	2.496410357389024
28.0	2.355931887620187
29.0	2.2254953399350796
30.0	2.1046986751568966
31.0	1.9923270380895843
32.0	1.8875881781952302
33.0	1.7898982347097814
34.0	1.6985162820012931
35.0	1.6130180815391668
36.0	1.5331551071178922
37.0	1.4581304196960474
38.0	1.3876343294085842
39.0	1.321236950209311
40.0	1.2586395320747101
41.0	1.1996838024920322
42.0	1.1440624513669633
43.0	1.0913984093558184
44.0	1.0416841464378024
45.0	0.9947500950689658
46.0	0.9504516575384798
47.0	0.9084221360407696
48.0	0.86874208759086
49.0	0.8311059425237488
50.0	0.7954495180677696
51.0	0.761622711072377
