#Insert size (bp)	insert size
2.0	535.0
3.0	484.0
4.0	508.0
5.0	576.0
6.0	542.0
7.0	540.0
8.0	507.0
9.0	498.0
10.0	450.0
11.0	612.0
12.0	591.0
13.0	460.0
14.0	480.0
15.0	492.0
16.0	543.0
17.0	527.0
18.0	512.0
19.0	6985.0
20.0	8233.0
21.0	6310.0
22.0	3720.0
23.0	2224.0
24.0	1489.0
25.0	1310.0
26.0	1137.0
27.0	1041.0
28.0	1132.0
29.0	1073.0
30.0	1107.0
31.0	1160.0
32.0	1181.0
33.0	1190.0
34.0	1356.0
35.0	1397.0
36.0	1403.0
37.0	1440.0
38.0	1530.0
39.0	1590.0
40.0	1634.0
41.0	1680.0
42.0	1811.0
43.0	1966.0
44.0	2019.0
45.0	2125.0
46.0	2080.0
47.0	2098.0
48.0	2144.0
49.0	2189.0
50.0	2174.0
51.0	2359.0
52.0	2202.0
53.0	2353.0
54.0	2410.0
55.0	2445.0
56.0	2505.0
57.0	2445.0
58.0	2545.0
59.0	2624.0
60.0	2723.0
61.0	2685.0
62.0	2738.0
63.0	2670.0
64.0	2756.0
65.0	2941.0
66.0	2848.0
67.0	2851.0
68.0	2831.0
69.0	2978.0
70.0	2968.0
71.0	2950.0
72.0	3003.0
73.0	3004.0
74.0	3020.0
75.0	3028.0
76.0	3105.0
77.0	3208.0
78.0	3254.0
79.0	3212.0
80.0	3342.0
81.0	3396.0
82.0	3441.0
83.0	3429.0
84.0	3430.0
85.0	3341.0
86.0	3428.0
87.0	3405.0
88.0	3524.0
89.0	3436.0
90.0	3233.0
91.0	3330.0
92.0	3410.0
93.0	3426.0
94.0	3474.0
95.0	3439.0
96.0	3304.0
97.0	3243.0
98.0	3381.0
99.0	3507.0
100.0	3320.0
101.0	3482.0
102.0	3483.0
103.0	3679.0
104.0	3807.0
105.0	3837.0
106.0	3804.0
107.0	3844.0
108.0	3605.0
109.0	3782.0
110.0	3796.0
111.0	3995.0
112.0	3741.0
113.0	3885.0
114.0	3864.0
115.0	3704.0
116.0	3758.0
117.0	3950.0
118.0	3402.0
119.0	3452.0
120.0	3561.0
121.0	3651.0
122.0	3540.0
123.0	3690.0
124.0	3672.0
125.0	3842.0
126.0	3930.0
127.0	4084.0
128.0	4299.0
129.0	4383.0
130.0	4457.0
131.0	4772.0
132.0	4798.0
133.0	5158.0
134.0	5281.0
135.0	5737.0
136.0	6098.0
137.0	6270.0
138.0	6656.0
139.0	7359.0
140.0	8084.0
141.0	9135.0
142.0	10620.0
143.0	14788.0
144.0	140204.0
145.0	146563.0
146.0	150874.0
147.0	151801.0
148.0	155341.0
149.0	157822.0
150.0	160033.0
151.0	161408.0
152.0	164531.0
153.0	167587.0
154.0	168758.0
155.0	172331.0
156.0	173805.0
157.0	175373.0
158.0	178539.0
159.0	180560.0
160.0	183013.0
161.0	183911.0
162.0	186538.0
163.0	189673.0
164.0	192817.0
165.0	194095.0
166.0	196080.0
167.0	197802.0
168.0	201023.0
169.0	202442.0
170.0	205240.0
171.0	206770.0
172.0	208744.0
173.0	210652.0
174.0	214327.0
175.0	215546.0
176.0	218310.0
177.0	220685.0
178.0	221877.0
179.0	223319.0
180.0	226660.0
181.0	228083.0
182.0	231536.0
183.0	233502.0
184.0	236419.0
185.0	237159.0
186.0	240595.0
187.0	241660.0
188.0	244400.0
189.0	245229.0
190.0	247543.0
191.0	249710.0
192.0	250506.0
193.0	254026.0
194.0	254604.0
195.0	258270.0
196.0	258348.0
197.0	261503.0
198.0	263371.0
199.0	264928.0
200.0	266012.0
201.0	267811.0
202.0	269193.0
203.0	271528.0
204.0	273273.0
205.0	275173.0
206.0	276897.0
207.0	277666.0
