#Mapping quality	mapping quality
0.0	4.0448693E7
1.0	6059442.0
2.0	5455141.0
3.0	5372312.0
4.0	4850566.0
5.0	4654659.0
6.0	4633786.0
7.0	4205413.0
8.0	4228637.0
9.0	4277576.0
10.0	4259869.0
11.0	3838297.0
12.0	3949604.0
13.0	4648074.0
14.0	3708088.0
15.0	4178789.0
16.0	4083024.0
17.0	3912101.0
18.0	4057694.0
19.0	3956165.0
20.0	5502647.0
21.0	4430355.0
22.0	4441093.0
23.0	4439655.0
24.0	4860547.0
25.0	4970105.0
26.0	5027261.0
27.0	5565440.0
28.0	5068915.0
29.0	5121898.0
30.0	7255592.0
31.0	5702221.0
32.0	5885210.0
33.0	6459555.0
34.0	6206361.0
35.0	6429793.0
36.0	7016335.0
37.0	6905906.0
38.0	6841630.0
39.0	7097665.0
40.0	1.2397821E7
41.0	7868241.0
42.0	8447123.0
43.0	8461050.0
44.0	8636942.0
45.0	1.1050812E7
46.0	9893984.0
47.0	9536932.0
48.0	1.2073262E7
49.0	1.0164667E7
50.0	1.4206187E7
51.0	1.2435848E7
52.0	1.2902597E7
53.0	1.4828135E7
54.0	1.3606316E7
55.0	1.6175377E7
56.0	1.8554506E7
57.0	1.9644294E7
58.0	1.9964306E7
59.0	1.9553321E7
60.0	2.259118915E9
