#Read position (bp)	Clipping profile
0.0	21.901943488110383
1.0	1.905170879756957
2.0	1.7121390362629476
3.0	1.501456631797136
4.0	1.3075574628626916
5.0	1.1032969951789755
6.0	0.9931222512963165
7.0	0.8918449170623377
8.0	0.8274493321483142
9.0	0.7675972186817284
10.0	0.709083822476326
11.0	0.6726348481330465
12.0	0.6364850433633868
13.0	0.6026322750083902
14.0	0.5708723620534201
15.0	0.5397241043988181
16.0	0.5162557161251824
17.0	0.4935680982966465
18.0	0.47089424049301015
19.0	0.45493349935321226
20.0	0.4389026264736044
21.0	0.42593713204417283
22.0	0.4125646072007808
23.0	0.399611541180936
24.0	0.3883371981988216
25.0	0.3769860654003331
26.0	0.3667450559009889
27.0	0.3564605469680917
28.0	0.3463753364603508
29.0	0.33696525491622387
30.0	0.9483355896075237
31.0	0.93874929097033
32.0	0.875584118605378
33.0	0.8414446090863481
34.0	0.7801468052617803
35.0	0.8949302697422069
36.0	0.8482540459244826
37.0	0.8168510058733557
38.0	0.7947506303977858
39.0	0.7665696555319805
40.0	0.7821140449506279
41.0	0.7588760261261149
42.0	0.7324394673201405
43.0	0.7189453216115085
44.0	0.6939198311653823
45.0	0.7072950192394
46.0	0.6816995974393748
47.0	0.6695157611985852
48.0	0.6481633096570651
49.0	0.6238040707391339
50.0	0.6129123452235781
51.0	0.6059515481115498
52.0	0.5883640169312224
53.0	0.5744655040392553
54.0	0.5643208147142071
55.0	1.2655250255126398
56.0	0.5390995768170923
57.0	0.5258242598915381
58.0	1.0837963766658565
59.0	0.5027167393676842
60.0	0.4927278490342394
61.0	0.48072733183485183
62.0	0.46778758196813547
63.0	0.4499226309309647
64.0	0.4466157862373918
65.0	0.43662556428863397
66.0	0.4241829508053809
67.0	0.4168137916640792
68.0	0.39837580217061286
69.0	0.3871116682392304
70.0	0.3678281030221054
71.0	0.35603664942683505
72.0	0.3424692648759962
73.0	0.3236601985820161
74.0	0.3083736986622903
75.0	0.28737057420450746
76.0	0.2466431198610468
77.0	0.22155104864927821
78.0	0.20704309981579766
79.0	0.19040367873821815
80.0	0.18357781864455855
81.0	0.17519441250663756
82.0	0.17154756203651741
83.0	0.1699438533280773
84.0	0.16743908492460993
85.0	0.1686357632190895
86.0	0.1668660464683143
87.0	0.16999623019704932
88.0	0.17126836669259024
89.0	0.17179746184356193
90.0	0.17491610490625228
91.0	0.17639597339059754
92.0	0.17885369138634427
93.0	0.1837717906084634
94.0	0.18591835449277463
95.0	0.1887511441349736
96.0	0.19151202655027874
97.0	0.1956014171760354
98.0	0.20103174442183017
99.0	0.20500439677182714
100.0	0.20896994717348893
101.0	0.21325020266075384
102.0	0.21761257442564436
103.0	0.2208333079956531
104.0	0.22667288501426316
105.0	0.23135972704371766
106.0	0.23627249980458542
107.0	0.2415780990827434
108.0	0.24593691987346636
109.0	0.2510884956471049
110.0	0.25598883999838606
111.0	0.2615305790586891
112.0	0.26691385589676325
113.0	0.27248755372457467
114.0	0.27817798982814573
115.0	0.2843198435227723
116.0	0.2906601078990133
117.0	0.29709402921892464
118.0	0.3037973807038022
119.0	0.31063344984819363
120.0	0.317680801955557
121.0	0.32553289358365156
122.0	0.3334853002319807
123.0	0.34152958833689634
124.0	0.3500150849821357
125.0	0.3590594161870003
126.0	0.369760720712819
127.0	0.3804087606261238
128.0	0.39145850449213765
129.0	0.4028735548256429
130.0	0.41479550672157245
131.0	0.42898564336705325
132.0	0.44478969777170596
133.0	0.4600908454598731
134.0	0.4760702292140509
135.0	0.49199412899686
136.0	0.5149942325521442
137.0	0.5367066640999041
138.0	0.5593405734441551
139.0	0.5829554394022042
140.0	0.606467327109393
141.0	0.6468148272169209
142.0	0.6866283495839967
143.0	0.7273229574164071
144.0	0.8048669119294933
145.0	0.8905408217992884
146.0	1.0397527563216329
147.0	1.1777928822409522
148.0	1.3152595258322053
149.0	1.432838938597842
150.0	1.4108029245290599
