#Duplication rate	Coverage
1.0	1.41768549E8
2.0	2.1527755E7
3.0	4349008.0
4.0	1506221.0
5.0	593349.0
6.0	318336.0
7.0	181013.0
8.0	117760.0
9.0	80130.0
10.0	57927.0
11.0	42971.0
12.0	32645.0
13.0	25643.0
14.0	20670.0
15.0	16791.0
16.0	14122.0
17.0	11756.0
18.0	10130.0
19.0	8776.0
20.0	7539.0
21.0	6498.0
22.0	5932.0
23.0	5222.0
24.0	4747.0
25.0	4036.0
26.0	3938.0
27.0	3430.0
28.0	3093.0
29.0	2924.0
30.0	2677.0
31.0	2409.0
32.0	2215.0
33.0	2176.0
34.0	2038.0
35.0	1893.0
36.0	1720.0
37.0	1652.0
38.0	1494.0
39.0	1436.0
40.0	1371.0
41.0	1253.0
42.0	1241.0
43.0	1194.0
44.0	1147.0
45.0	1075.0
46.0	1003.0
47.0	938.0
48.0	915.0
49.0	861.0
50.0	29659.0
