#Coverage (X)	Coverage
1.0	98.65099390954921
2.0	95.7988681817373
3.0	90.64069362082864
4.0	83.16635476103122
5.0	73.81152444894859
6.0	63.40739338219538
7.0	52.86973713929026
8.0	42.99905644412611
9.0	34.33254947478123
10.0	27.12169404298689
11.0	21.387186538662505
12.0	16.99306669662319
13.0	13.722473777932777
14.0	11.3354621068395
15.0	9.612011883009714
16.0	8.367898867212077
17.0	7.460705008088809
18.0	6.783475883814745
19.0	6.2626871175502
20.0	5.848450196566219
21.0	5.505932009745692
22.0	5.213185074607324
23.0	4.9567413388734
24.0	4.72679712101062
25.0	4.517772170384745
26.0	4.325878127111736
27.0	4.148127828869619
28.0	3.982941615573253
29.0	3.828430963314702
30.0	3.6830200936008737
31.0	3.546195342420077
32.0	3.417783849540669
33.0	3.296668418841975
34.0	3.1822399361159626
35.0	3.0740233684335294
36.0	2.9712746330867077
37.0	2.8739041946860624
38.0	2.7813075229989153
39.0	2.69321723178588
40.0	2.6094772071123344
41.0	2.5296670910454537
42.0	2.453291518507399
43.0	2.3804887481094426
44.0	2.3109394911816423
45.0	2.2444378015412667
46.0	2.1805769622788915
47.0	2.1194178219704867
48.0	2.0608002372192544
49.0	2.004502772441896
50.0	1.950316819792576
51.0	1.8981886654311353
