#Mapping quality	mapping quality
0.0	4.8986773E7
1.0	7130139.0
2.0	6129942.0
3.0	5626451.0
4.0	5168952.0
5.0	4930256.0
6.0	4857867.0
7.0	4486287.0
8.0	4656280.0
9.0	4469687.0
10.0	4676394.0
11.0	4314922.0
12.0	4494180.0
13.0	4770418.0
14.0	4306967.0
15.0	4739341.0
16.0	4606914.0
17.0	4545411.0
18.0	4636121.0
19.0	4534981.0
20.0	6046102.0
21.0	4989939.0
22.0	5140468.0
23.0	5136761.0
24.0	5589236.0
25.0	5656798.0
26.0	5702806.0
27.0	5914041.0
28.0	5854326.0
29.0	5864642.0
30.0	9097986.0
31.0	6461945.0
32.0	6680898.0
33.0	7034446.0
34.0	7093874.0
35.0	7126974.0
36.0	8100524.0
37.0	7550889.0
38.0	7566416.0
39.0	7490458.0
40.0	1.2701581E7
41.0	8267769.0
42.0	9378735.0
43.0	8868629.0
44.0	8833965.0
45.0	1.3229601E7
46.0	1.0311198E7
47.0	9876114.0
48.0	1.4708318E7
49.0	1.081536E7
50.0	1.6651841E7
51.0	1.6192022E7
52.0	1.6656103E7
53.0	1.7691313E7
54.0	1.9449645E7
55.0	2.0484314E7
56.0	2.0488079E7
57.0	2.1118936E7
58.0	2.3246945E7
59.0	2.349338E7
60.0	2.074321917E9
61.0	1.1216626E7
62.0	5299710.0
63.0	1656673.0
64.0	355655.0
65.0	795641.0
66.0	137806.0
67.0	24626.0
68.0	9605.0
69.0	236.0
70.0	133840.0
