#Duplication rate	Coverage
1.0	1.33398728E8
2.0	1.5270147E7
3.0	2786938.0
4.0	910132.0
5.0	383428.0
6.0	204485.0
7.0	119209.0
8.0	78154.0
9.0	53606.0
10.0	39069.0
11.0	28981.0
12.0	22917.0
13.0	18135.0
14.0	14612.0
15.0	11896.0
16.0	10058.0
17.0	8324.0
18.0	7253.0
19.0	6084.0
20.0	5341.0
21.0	4553.0
22.0	4113.0
23.0	3689.0
24.0	3326.0
25.0	2976.0
26.0	2701.0
27.0	2439.0
28.0	2247.0
29.0	1966.0
30.0	1847.0
31.0	1642.0
32.0	1502.0
33.0	1480.0
34.0	1295.0
35.0	1222.0
36.0	1145.0
37.0	992.0
38.0	981.0
39.0	876.0
40.0	826.0
41.0	765.0
42.0	749.0
43.0	719.0
44.0	658.0
45.0	640.0
46.0	570.0
47.0	541.0
48.0	561.0
49.0	456.0
50.0	15286.0
