#Read position (bp)	Clipping profile
0.0	18.103469315923547
1.0	1.9053844139417624
2.0	1.735262368576251
3.0	1.545402078038383
4.0	1.3627363163009303
5.0	1.1671882311920367
6.0	1.060376326159667
7.0	0.961601050813422
8.0	0.897310957733115
9.0	0.8363716017434989
10.0	0.7757764738972468
11.0	0.7389951881991355
12.0	0.7021416306513287
13.0	0.6670587334210585
14.0	0.6338342934220287
15.0	0.6009211577237239
16.0	0.5770168419267052
17.0	0.5533772552383855
18.0	0.5298939898842215
19.0	0.5125570438363727
20.0	0.49510633654363284
21.0	0.4812660096534527
22.0	0.4672444677919993
23.0	0.4534796248337232
24.0	0.44148463917243147
25.0	0.4295166885363961
26.0	0.41907635066410687
27.0	0.4083589707013187
28.0	0.3979180974819947
29.0	0.3881472110766985
30.0	0.8918563067957365
31.0	0.8714044440260172
32.0	0.814028893246935
33.0	0.7900014476319167
34.0	0.741488834687143
35.0	0.8566866833458318
36.0	0.8153450439319427
37.0	0.7800897649564733
38.0	0.7590420609370433
39.0	0.7393147903788995
40.0	0.7599296663207094
41.0	0.751560050778951
42.0	0.7165055269415241
43.0	0.7051797250737081
44.0	0.6698545833101996
45.0	0.6839896187430264
46.0	0.6652265081945222
47.0	0.647107420128859
48.0	0.6420382190565225
49.0	0.6176561060309621
50.0	0.6100723799362616
51.0	0.6010579388911104
52.0	0.587215470612791
53.0	0.5671594969752919
54.0	0.5540028082485265
55.0	0.9832151519956499
56.0	0.5384458910913227
57.0	0.5362126909357359
58.0	0.8585692311936375
59.0	0.503550632996743
60.0	0.4925008025253561
61.0	0.48662965159491844
62.0	0.46646446716232415
63.0	0.4631073059072156
64.0	0.44862161816660756
65.0	0.4418502811971865
66.0	0.4333080162367115
67.0	0.4195578953218919
68.0	0.4051351108578706
69.0	0.39898825620452094
70.0	0.38712095081102427
71.0	0.3798680691838181
72.0	0.3676072837197578
73.0	0.35590352684538656
74.0	0.3370884876345087
75.0	0.3287119125812983
76.0	0.2999977713502942
77.0	0.28204330249782594
78.0	0.2713459980488421
79.0	0.2611508491184823
80.0	0.2567406602459606
81.0	0.24818661765072045
82.0	0.24650991073778794
83.0	0.2441621463167581
84.0	0.24307753322429276
85.0	0.24240460200157368
86.0	0.24339124658667413
87.0	0.243131870948323
88.0	0.2449758738096244
89.0	0.24490574334806817
90.0	0.24747112633873633
91.0	0.24967354403982325
92.0	0.25123648970786494
93.0	0.25410594981428836
94.0	0.25678562939688215
95.0	0.25889034626412166
96.0	0.2621530187675914
97.0	0.2645312979696038
98.0	0.2686909444298482
99.0	0.27240652052474223
100.0	0.276056784281393
101.0	0.27956759013548355
102.0	0.2832138387893735
103.0	0.28615369703087057
104.0	0.290634284038466
105.0	0.2947085426466629
106.0	0.29884945196069
107.0	0.3030923448848428
108.0	0.3074166105582823
109.0	0.31165067025636123
110.0	0.31604051594156135
111.0	0.3204110891335093
112.0	0.3252541060836511
113.0	0.33002458351058
114.0	0.33547281028354115
115.0	0.34092424913871094
116.0	0.3463818444847807
117.0	0.3518306066047766
118.0	0.3573152369761028
119.0	0.36318103443619265
120.0	0.368864010883905
121.0	0.37535964413041417
122.0	0.38188365076976666
123.0	0.38911966896537725
124.0	0.3960748976412454
125.0	0.40343966679872073
126.0	0.4120686579788302
127.0	0.4202998863120977
128.0	0.4291673745962018
129.0	0.4382658651258137
130.0	0.4477479318058458
131.0	0.4596246057724512
132.0	0.4723945062665877
133.0	0.4854398428101188
134.0	0.4987512468299358
135.0	0.5117427809964715
136.0	0.5312146910190251
137.0	0.5499440747043381
138.0	0.569416252400409
139.0	0.5894492061154126
140.0	0.6095806636848158
141.0	0.6439852762220192
142.0	0.6784707261614743
143.0	0.7132259910064589
144.0	0.784296254282261
145.0	0.8647602519773565
146.0	0.9962682510711852
147.0	1.1178715270010227
148.0	1.234086267352277
149.0	1.3303486237172624
150.0	1.3021441328633694
