#Mapping quality	mapping quality
0.0	6.7245798E7
1.0	2639365.0
2.0	2787405.0
3.0	3215174.0
4.0	3411051.0
5.0	3028067.0
6.0	3240239.0
7.0	3873358.0
8.0	5052090.0
9.0	3487440.0
10.0	2577544.0
11.0	2234433.0
12.0	1786341.0
13.0	1535932.0
14.0	1376683.0
15.0	1389132.0
16.0	1402089.0
17.0	1469373.0
18.0	1457080.0
19.0	1509878.0
20.0	1814548.0
21.0	2083548.0
22.0	2969494.0
23.0	2385439.0
24.0	1980828.0
25.0	1815323.0
26.0	1583900.0
27.0	1687922.0
28.0	1396782.0
29.0	1348665.0
30.0	2306923.0
31.0	1633124.0
32.0	1810471.0
33.0	1775591.0
34.0	1693814.0
35.0	1482062.0
36.0	1282682.0
37.0	1247393.0
38.0	1185434.0
39.0	1217015.0
40.0	1304054.0
41.0	1209885.0
42.0	1235848.0
43.0	1430307.0
44.0	1182511.0
45.0	1269118.0
46.0	1192979.0
47.0	1127736.0
48.0	1167659.0
49.0	1004094.0
50.0	1011396.0
51.0	1000070.0
52.0	1046535.0
53.0	888720.0
54.0	1297604.0
55.0	962303.0
56.0	994558.0
57.0	947377.0
58.0	961599.0
59.0	868424.0
60.0	3.85788438E8
