#Coverage	Number of genomic locations
0.0	2.258086623E9
1.0	4.46283177E8
2.0	7.8909396E7
3.0	1.8610974E7
4.0	6515945.0
5.0	2914529.0
6.0	1467974.0
7.0	799636.0
8.0	463404.0
9.0	287141.0
10.0	186929.0
11.0	128884.0
12.0	90351.0
13.0	69547.0
14.0	52313.0
15.0	41400.0
16.0	32056.0
17.0	26737.0
18.0	22955.0
19.0	19788.0
20.0	16861.0
21.0	15583.0
22.0	14109.0
23.0	11964.0
24.0	11190.0
25.0	10203.0
26.0	9288.0
27.0	8210.0
28.0	7886.0
29.0	7148.0
30.0	6844.0
31.0	6842.0
32.0	6172.0
33.0	5961.0
34.0	5837.0
35.0	5396.0
36.0	5276.0
37.0	5085.0
38.0	4859.0
39.0	4701.0
40.0	4404.0
41.0	4312.0
42.0	4178.0
43.0	3878.0
44.0	3691.0
45.0	3526.0
46.0	3277.0
47.0	3068.0
48.0	3247.0
49.0	3051.0
50.0	2979.0
51.0	3073.0
52.0	2849.0
53.0	2965.0
54.0	2955.0
55.0	2930.0
56.0	2744.0
57.0	2482.0
58.0	2467.0
59.0	2380.0
60.0	2484.0
61.0	2353.0
62.0	2274.0
63.0	2282.0
64.0	2249.0
65.0	2212.0
66.0	2124.0
67.0	1976.0
68.0	2013.0
69.0	1964.0
70.0	1816.0
71.0	1712.0
72.0	1660.0
73.0	1578.0
74.0	1546.0
75.0	1575.0
76.0	1518.0
77.0	1455.0
78.0	1421.0
79.0	1371.0
80.0	1434.0
81.0	1384.0
82.0	1384.0
83.0	1283.0
84.0	1369.0
85.0	1279.0
86.0	1292.0
87.0	1259.0
88.0	1224.0
89.0	1220.0
90.0	1114.0
91.0	1181.0
92.0	1121.0
93.0	1026.0
94.0	1035.0
95.0	1019.0
96.0	1007.0
97.0	1038.0
98.0	958.0
99.0	925.0
100.0	916.0
101.0	990.0
102.0	897.0
103.0	866.0
104.0	878.0
105.0	778.0
106.0	741.0
107.0	725.0
108.0	741.0
109.0	742.0
110.0	711.0
111.0	682.0
112.0	635.0
113.0	649.0
114.0	662.0
115.0	658.0
116.0	680.0
117.0	638.0
118.0	565.0
119.0	554.0
120.0	529.0
121.0	518.0
122.0	499.0
123.0	474.0
124.0	412.0
125.0	444.0
126.0	479.0
127.0	442.0
128.0	464.0
129.0	529.0
130.0	466.0
131.0	449.0
132.0	433.0
133.0	426.0
134.0	443.0
135.0	412.0
136.0	386.0
137.0	414.0
138.0	443.0
139.0	428.0
140.0	385.0
141.0	412.0
142.0	348.0
143.0	339.0
144.0	346.0
145.0	300.0
146.0	377.0
147.0	308.0
148.0	277.0
149.0	334.0
150.0	283.0
151.0	275.0
152.0	250.0
153.0	297.0
154.0	297.0
155.0	277.0
156.0	291.0
157.0	308.0
158.0	278.0
159.0	292.0
160.0	299.0
161.0	304.0
162.0	242.0
163.0	252.0
164.0	235.0
165.0	232.0
166.0	229.0
167.0	248.0
168.0	272.0
169.0	261.0
170.0	227.0
171.0	221.0
172.0	225.0
173.0	204.0
174.0	204.0
175.0	195.0
176.0	190.0
177.0	205.0
178.0	159.0
179.0	157.0
180.0	199.0
181.0	140.0
182.0	155.0
183.0	150.0
184.0	145.0
185.0	143.0
186.0	155.0
187.0	148.0
188.0	135.0
189.0	106.0
190.0	147.0
191.0	152.0
192.0	131.0
193.0	127.0
194.0	164.0
195.0	123.0
196.0	146.0
197.0	127.0
198.0	135.0
199.0	150.0
200.0	126.0
201.0	141.0
202.0	131.0
203.0	136.0
204.0	129.0
205.0	136.0
206.0	137.0
207.0	155.0
208.0	159.0
209.0	133.0
210.0	130.0
211.0	136.0
212.0	127.0
213.0	152.0
214.0	145.0
215.0	143.0
216.0	110.0
217.0	122.0
218.0	125.0
219.0	116.0
220.0	126.0
221.0	118.0
222.0	124.0
223.0	143.0
224.0	113.0
225.0	136.0
226.0	135.0
227.0	134.0
228.0	141.0
229.0	138.0
230.0	142.0
231.0	114.0
232.0	111.0
233.0	88.0
234.0	102.0
235.0	111.0
236.0	96.0
237.0	96.0
238.0	105.0
239.0	90.0
240.0	93.0
241.0	116.0
242.0	132.0
243.0	117.0
244.0	124.0
245.0	91.0
246.0	114.0
247.0	109.0
248.0	113.0
249.0	87.0
250.0	117.0
251.0	112.0
252.0	106.0
253.0	112.0
254.0	106.0
255.0	108.0
256.0	91.0
257.0	92.0
258.0	108.0
259.0	91.0
260.0	110.0
261.0	114.0
262.0	113.0
263.0	80.0
264.0	91.0
265.0	107.0
266.0	94.0
267.0	83.0
268.0	96.0
269.0	109.0
270.0	91.0
271.0	106.0
272.0	110.0
273.0	92.0
274.0	99.0
275.0	129.0
276.0	100.0
277.0	108.0
278.0	109.0
279.0	119.0
280.0	98.0
281.0	118.0
