#Mapping quality	mapping quality
0.0	4.1294151E7
1.0	6584600.0
2.0	5718656.0
3.0	5329392.0
4.0	4859873.0
5.0	4637225.0
6.0	4536864.0
7.0	4181735.0
8.0	4279166.0
9.0	4163288.0
10.0	4279750.0
11.0	3928965.0
12.0	4053142.0
13.0	4430005.0
14.0	3891183.0
15.0	4240691.0
16.0	4166707.0
17.0	4098283.0
18.0	4190189.0
19.0	4099365.0
20.0	5372344.0
21.0	4531538.0
22.0	4610058.0
23.0	4629581.0
24.0	4996537.0
25.0	5093906.0
26.0	5158900.0
27.0	5419152.0
28.0	5307953.0
29.0	5344170.0
30.0	7471323.0
31.0	5899783.0
32.0	6119330.0
33.0	6516065.0
34.0	6487761.0
35.0	6599343.0
36.0	7373787.0
37.0	7082163.0
38.0	7100984.0
39.0	7138576.0
40.0	1.1158575E7
41.0	7843358.0
42.0	8677677.0
43.0	8372581.0
44.0	8530363.0
45.0	1.1078217E7
46.0	9661043.0
47.0	9232714.0
48.0	1.2122204E7
49.0	9917729.0
50.0	1.3640118E7
51.0	1.2729891E7
52.0	1.3183508E7
53.0	1.4374258E7
54.0	1.4527048E7
55.0	1.6192467E7
56.0	1.7853571E7
57.0	1.9807041E7
58.0	2.2509558E7
59.0	2.339043E7
60.0	2.164497673E9
