#Insert size (bp)	insert size
2.0	634.0
3.0	718.0
4.0	745.0
5.0	643.0
6.0	667.0
7.0	638.0
8.0	726.0
9.0	665.0
10.0	666.0
11.0	709.0
12.0	772.0
13.0	711.0
14.0	657.0
15.0	681.0
16.0	725.0
17.0	703.0
18.0	776.0
19.0	43821.0
20.0	52060.0
21.0	36472.0
22.0	20696.0
23.0	10890.0
24.0	6521.0
25.0	5567.0
26.0	4787.0
27.0	4148.0
28.0	4030.0
29.0	3698.0
30.0	3712.0
31.0	3989.0
32.0	3947.0
33.0	3944.0
34.0	4153.0
35.0	4294.0
36.0	4723.0
37.0	4926.0
38.0	5147.0
39.0	5226.0
40.0	5428.0
41.0	5865.0
42.0	6019.0
43.0	6503.0
44.0	6637.0
45.0	6839.0
46.0	6966.0
47.0	7229.0
48.0	7446.0
49.0	7761.0
50.0	8061.0
51.0	8091.0
52.0	8285.0
53.0	8493.0
54.0	8502.0
55.0	8508.0
56.0	8830.0
57.0	9349.0
58.0	8907.0
59.0	9508.0
60.0	8469.0
61.0	8872.0
62.0	9028.0
63.0	9011.0
64.0	9123.0
65.0	9413.0
66.0	9187.0
67.0	9384.0
68.0	9861.0
69.0	9813.0
70.0	9895.0
71.0	10138.0
72.0	10056.0
73.0	10243.0
74.0	10439.0
75.0	10356.0
76.0	10368.0
77.0	10768.0
78.0	9993.0
79.0	10229.0
80.0	10399.0
81.0	10610.0
82.0	10788.0
83.0	10865.0
84.0	10699.0
85.0	10770.0
86.0	11005.0
87.0	10841.0
88.0	10790.0
89.0	10943.0
90.0	10687.0
91.0	10602.0
92.0	10480.0
93.0	10626.0
94.0	11014.0
95.0	10821.0
96.0	10361.0
97.0	10620.0
98.0	10612.0
99.0	10739.0
100.0	10398.0
101.0	10720.0
102.0	10654.0
103.0	10717.0
104.0	11228.0
105.0	10942.0
106.0	10974.0
107.0	10815.0
108.0	10900.0
109.0	11329.0
110.0	11602.0
111.0	11617.0
112.0	12014.0
113.0	12077.0
114.0	12088.0
115.0	12325.0
116.0	12401.0
117.0	12548.0
118.0	12399.0
119.0	12293.0
120.0	12261.0
121.0	12817.0
122.0	12473.0
123.0	13082.0
124.0	13241.0
125.0	13669.0
126.0	14234.0
127.0	14587.0
128.0	15667.0
129.0	15892.0
130.0	16055.0
131.0	17167.0
132.0	17887.0
133.0	18452.0
134.0	19712.0
135.0	20948.0
136.0	21941.0
137.0	23382.0
138.0	24500.0
139.0	26873.0
140.0	30325.0
141.0	33554.0
142.0	39253.0
143.0	53457.0
144.0	451967.0
145.0	470508.0
146.0	476650.0
147.0	479810.0
148.0	486411.0
149.0	489594.0
150.0	491828.0
151.0	495312.0
152.0	496329.0
153.0	502696.0
154.0	504314.0
155.0	506632.0
156.0	508846.0
157.0	510141.0
158.0	511306.0
159.0	512109.0
160.0	513722.0
161.0	516676.0
162.0	519452.0
163.0	519740.0
164.0	520706.0
165.0	521211.0
166.0	521742.0
167.0	522529.0
168.0	524971.0
169.0	525413.0
170.0	523454.0
171.0	525097.0
172.0	525341.0
173.0	525665.0
174.0	527208.0
175.0	527463.0
176.0	529223.0
177.0	528499.0
178.0	527819.0
179.0	527099.0
180.0	526525.0
181.0	527612.0
182.0	527043.0
183.0	525388.0
184.0	525621.0
185.0	526054.0
186.0	525438.0
187.0	523330.0
188.0	524314.0
189.0	523190.0
190.0	522119.0
191.0	521112.0
192.0	519873.0
193.0	519422.0
194.0	516379.0
195.0	516581.0
196.0	515114.0
197.0	512518.0
198.0	512936.0
199.0	510806.0
200.0	507397.0
201.0	507542.0
202.0	504969.0
203.0	504891.0
204.0	503150.0
205.0	499637.0
206.0	498284.0
207.0	496399.0
208.0	493116.0
209.0	491309.0
210.0	489171.0
211.0	487834.0
212.0	485082.0
213.0	482353.0
214.0	482243.0
215.0	477051.0
216.0	476286.0
217.0	475310.0
218.0	471732.0
