#Position (bp)	Coverage
3519247.5	0.25798246045247747
1.05577415E7	0.23412693113043784
1.75962355E7	0.23033691582318605
2.46347295E7	0.22067476366393152
3.16732235E7	0.21712201502196352
3.87117175E7	0.2290478616590424
4.57502115E7	0.221918637708578
5.27887055E7	0.22018417576259922
5.98271995E7	0.2209650246203236
6.68656935E7	0.22180796062339472
7.39041875E7	0.22755237128851713
8.09426815E7	0.2171008457206897
8.79811755E7	0.23904048223952454
9.50196695E7	0.2406189449049754
1.020581635E8	0.2361979707590857
1.090966575E8	0.22837101232166995
1.161351515E8	0.2142901592300853
1.231736455E8	0.2807825083036229
1.302121395E8	0.2300216495176383
1.372506335E8	0.2249353341780216
1.442891275E8	0.21784091881018866
1.513276215E8	0.22252643818407744
1.583661155E8	0.22584703489127078
1.654046095E8	0.22971618644556635
1.724431035E8	0.23939751884423002
1.794815975E8	0.2368370279210297
1.865200915E8	0.23416102933383193
1.935585855E8	0.23828605948943055
2.005970795E8	0.2515930254398171
2.06554927E8	0.26126050576960025
2.10074174E8	0.26908660695241227
2.146740675E8	0.23802634484024565
2.217125615E8	0.23774361390376975
2.287510555E8	0.23361957827910346
2.357895495E8	0.23449604418217873
2.428280435E8	0.22612450902139009
2.498665375E8	0.22197021124121155
2.569050315E8	0.23060245558211742
2.639435255E8	0.22823902385936537
2.709820195E8	0.2257311009997309
2.780205135E8	0.23266312367389955
2.850590075E8	0.23859763182294394
2.920975015E8	0.232769964711201
2.991359955E8	0.24041435568461095
3.061744895E8	0.2218599603835707
3.132129835E8	0.21729122735630663
3.202514775E8	0.2314289107868814
3.272899715E8	0.49965702890419456
3.343284655E8	0.3142142338971945
3.413669595E8	0.21755648296354305
3.484054535E8	0.21766488683516672
3.554439475E8	0.21424014853177398
3.624824415E8	0.22751756270588566
3.695209355E8	0.22524392291873802
3.765594295E8	0.23161858204326097
3.835979235E8	0.22855073826872624
3.906364175E8	0.21808514719199873
3.976749115E8	0.23560039974460445
4.047134055E8	0.24976323060018238
4.08526901E8	0.3293015937209535
4.12046148E8	0.2666509767368884
4.187903935E8	0.23096204955207747
