#Duplication rate	Coverage
1.0	6.3604509E7
2.0	3259542.0
3.0	345304.0
4.0	94477.0
5.0	40369.0
6.0	24667.0
7.0	16471.0
8.0	11995.0
9.0	8928.0
10.0	7083.0
11.0	5914.0
12.0	4945.0
13.0	4155.0
14.0	3759.0
15.0	3331.0
16.0	3137.0
17.0	2854.0
18.0	2743.0
19.0	2552.0
20.0	2410.0
21.0	2322.0
22.0	2035.0
23.0	2134.0
24.0	1901.0
25.0	1759.0
26.0	1713.0
27.0	1616.0
28.0	1513.0
29.0	1314.0
30.0	1256.0
31.0	1196.0
32.0	1063.0
33.0	1024.0
34.0	899.0
35.0	851.0
36.0	765.0
37.0	698.0
38.0	602.0
39.0	576.0
40.0	500.0
41.0	460.0
42.0	380.0
43.0	342.0
44.0	322.0
45.0	303.0
46.0	276.0
47.0	245.0
48.0	231.0
49.0	212.0
50.0	2763.0
