#Mapping quality	mapping quality
0.0	3.9364749E7
1.0	6108420.0
2.0	5464561.0
3.0	5412758.0
4.0	4871784.0
5.0	4686223.0
6.0	4686692.0
7.0	4290481.0
8.0	4303038.0
9.0	4354759.0
10.0	4350117.0
11.0	3917104.0
12.0	4030194.0
13.0	4720815.0
14.0	3813971.0
15.0	4277861.0
16.0	4217002.0
17.0	4050502.0
18.0	4219073.0
19.0	4104159.0
20.0	5557446.0
21.0	4590224.0
22.0	4591601.0
23.0	4587327.0
24.0	5008073.0
25.0	5099880.0
26.0	5223005.0
27.0	5711257.0
28.0	5245350.0
29.0	5316702.0
30.0	7286763.0
31.0	5867537.0
32.0	6083158.0
33.0	6621258.0
34.0	6398659.0
35.0	6649439.0
36.0	7250167.0
37.0	7127479.0
38.0	7077221.0
39.0	7307688.0
40.0	1.2180494E7
41.0	8063805.0
42.0	8698268.0
43.0	8693695.0
44.0	8907684.0
45.0	1.1277348E7
46.0	1.0102629E7
47.0	9792688.0
48.0	1.2425223E7
49.0	1.0442582E7
50.0	1.4426202E7
51.0	1.3030201E7
52.0	1.3532337E7
53.0	1.5214481E7
54.0	1.4523303E7
55.0	1.6821855E7
56.0	1.9178814E7
57.0	2.0993644E7
58.0	2.1853276E7
59.0	2.1361177E7
60.0	2.257588501E9
