#Coverage (X)	Coverage
1.0	77.9797756058631
2.0	54.9032250108726
3.0	35.0748436898746
4.0	21.913699143363658
5.0	13.737990918587471
6.0	9.045010730613512
7.0	6.344092111976849
8.0	4.768270237591196
9.0	3.7894902155598658
10.0	3.1376806038727665
11.0	2.6667718212760576
12.0	2.304399302272813
13.0	2.0126677199006195
14.0	1.770420734811907
15.0	1.5654180850757342
16.0	1.390409852454269
17.0	1.2391472562869694
18.0	1.107691918098439
19.0	0.9930226301548117
20.0	0.8924873333364474
21.0	0.8043654534085647
22.0	0.7263735826002318
23.0	0.657450130053931
24.0	0.5965348901518155
25.0	0.5426124822111973
26.0	0.49465676330268593
27.0	0.4519047860353709
28.0	0.4139914509571412
29.0	0.3801198900645204
30.0	0.34972389551957406
31.0	0.3224107341145981
32.0	0.29787931157433434
33.0	0.2757216925736117
34.0	0.2557602467631881
35.0	0.23777887675356624
36.0	0.22145482170017772
37.0	0.2065844868895823
38.0	0.1930816677911622
39.0	0.1808102202080164
40.0	0.16958015319070796
41.0	0.15934973195410862
42.0	0.15003978472289248
43.0	0.14144877688363522
44.0	0.13357937235880968
45.0	0.12632011263291076
46.0	0.11966712613863706
47.0	0.113500181175894
48.0	0.10779434343051264
49.0	0.10249594374477056
50.0	0.0976201487171835
51.0	0.09307162544284608
