#Insert size (bp)	insert size
2.0	166.0
3.0	160.0
4.0	169.0
5.0	223.0
6.0	194.0
7.0	223.0
8.0	227.0
9.0	220.0
10.0	204.0
11.0	254.0
12.0	202.0
13.0	160.0
14.0	156.0
15.0	151.0
16.0	166.0
17.0	176.0
18.0	173.0
19.0	3272.0
20.0	3916.0
21.0	3079.0
22.0	1760.0
23.0	1017.0
24.0	635.0
25.0	512.0
26.0	422.0
27.0	438.0
28.0	469.0
29.0	447.0
30.0	391.0
31.0	431.0
32.0	489.0
33.0	472.0
34.0	507.0
35.0	539.0
36.0	537.0
37.0	527.0
38.0	574.0
39.0	577.0
40.0	649.0
41.0	636.0
42.0	687.0
43.0	692.0
44.0	730.0
45.0	761.0
46.0	770.0
47.0	824.0
48.0	734.0
49.0	818.0
50.0	830.0
51.0	855.0
52.0	938.0
53.0	958.0
54.0	982.0
55.0	1047.0
56.0	1042.0
57.0	1116.0
58.0	1127.0
59.0	1139.0
60.0	1101.0
61.0	1082.0
62.0	1128.0
63.0	1194.0
64.0	1134.0
65.0	1233.0
66.0	1191.0
67.0	1218.0
68.0	1266.0
69.0	1216.0
70.0	1277.0
71.0	1281.0
72.0	1268.0
73.0	1259.0
74.0	1240.0
75.0	1302.0
76.0	1432.0
77.0	1434.0
78.0	1390.0
79.0	1454.0
80.0	1446.0
81.0	1528.0
82.0	1574.0
83.0	1549.0
84.0	1398.0
85.0	1517.0
86.0	1572.0
87.0	1534.0
88.0	1588.0
89.0	1619.0
90.0	1557.0
91.0	1587.0
92.0	1632.0
93.0	1640.0
94.0	1776.0
95.0	1703.0
96.0	1696.0
97.0	1676.0
98.0	1632.0
99.0	1679.0
100.0	1730.0
101.0	1761.0
102.0	1728.0
103.0	1888.0
104.0	1883.0
105.0	1835.0
106.0	1846.0
107.0	1935.0
108.0	1842.0
109.0	1979.0
110.0	1964.0
111.0	2036.0
112.0	1977.0
113.0	2084.0
114.0	2111.0
115.0	2115.0
116.0	2186.0
117.0	2189.0
118.0	2182.0
119.0	2165.0
120.0	2286.0
121.0	2377.0
122.0	2305.0
123.0	2571.0
124.0	2482.0
125.0	2569.0
126.0	2775.0
127.0	2737.0
128.0	2935.0
129.0	3136.0
130.0	3175.0
131.0	3375.0
132.0	3588.0
133.0	3777.0
134.0	3863.0
135.0	4055.0
136.0	4306.0
137.0	4482.0
138.0	4818.0
139.0	5109.0
140.0	5686.0
141.0	6358.0
142.0	7428.0
143.0	10119.0
144.0	90635.0
145.0	94188.0
146.0	96246.0
147.0	97728.0
148.0	99061.0
149.0	100056.0
150.0	102357.0
151.0	103517.0
152.0	103907.0
153.0	106368.0
154.0	107058.0
155.0	108207.0
156.0	109532.0
157.0	110798.0
158.0	110280.0
159.0	112024.0
160.0	113627.0
161.0	114054.0
162.0	115709.0
163.0	117339.0
164.0	118019.0
165.0	119847.0
166.0	120344.0
167.0	120696.0
168.0	121236.0
169.0	122988.0
170.0	122912.0
171.0	124031.0
172.0	124714.0
173.0	126275.0
174.0	126350.0
175.0	128059.0
176.0	128007.0
177.0	128816.0
178.0	128964.0
179.0	128690.0
180.0	130228.0
181.0	131194.0
182.0	132014.0
183.0	132089.0
184.0	133171.0
185.0	133502.0
186.0	133356.0
187.0	134439.0
188.0	134480.0
189.0	134358.0
190.0	135803.0
191.0	135679.0
192.0	136382.0
193.0	136244.0
194.0	136077.0
195.0	136200.0
196.0	136317.0
197.0	136728.0
198.0	138192.0
199.0	137651.0
200.0	137184.0
201.0	137252.0
202.0	136698.0
203.0	137476.0
204.0	136741.0
205.0	137104.0
206.0	137200.0
207.0	137907.0
208.0	136855.0
209.0	136742.0
210.0	136110.0
211.0	136704.0
212.0	135716.0
213.0	136198.0
214.0	135699.0
215.0	134710.0
216.0	135462.0
217.0	135627.0
218.0	135067.0
219.0	134626.0
220.0	134232.0
221.0	134076.0
222.0	132589.0
223.0	132669.0
224.0	132140.0
225.0	132241.0
226.0	131412.0
227.0	130588.0
228.0	130880.0
229.0	129738.0
230.0	129501.0
231.0	128808.0
232.0	129001.0
233.0	127200.0
234.0	127216.0
235.0	126829.0
236.0	126350.0
237.0	126047.0
238.0	124585.0
239.0	124720.0
240.0	123427.0
241.0	122301.0
242.0	121272.0
243.0	121718.0
244.0	121129.0
245.0	119869.0
246.0	119321.0
247.0	118690.0
248.0	118493.0
249.0	117425.0
250.0	116196.0
251.0	115837.0
252.0	115080.0
253.0	113863.0
254.0	114254.0
255.0	113386.0
256.0	112318.0
257.0	111872.0
258.0	111271.0
259.0	110226.0
260.0	109222.0
261.0	108722.0
262.0	107569.0
263.0	107085.0
264.0	106951.0
265.0	105488.0
266.0	104925.0
267.0	104803.0
268.0	103594.0
269.0	102726.0
270.0	102799.0
271.0	101198.0
272.0	100879.0
273.0	99844.0
274.0	99235.0
275.0	98049.0
276.0	97479.0
277.0	96951.0
278.0	95936.0
279.0	95608.0
280.0	94475.0
281.0	93236.0
282.0	92744.0
283.0	92759.0
284.0	91635.0
285.0	91029.0
286.0	90952.0
287.0	89783.0
288.0	88745.0
289.0	87963.0
290.0	87918.0
291.0	87042.0
292.0	86078.0
293.0	84848.0
294.0	84948.0
295.0	83644.0
296.0	83189.0
297.0	82707.0
298.0	81827.0
299.0	81302.0
300.0	81029.0
301.0	80285.0
302.0	79158.0
303.0	78511.0
304.0	77721.0
305.0	77039.0
306.0	76472.0
307.0	75887.0
308.0	75355.0
309.0	74995.0
310.0	74026.0
311.0	73581.0
312.0	72814.0
313.0	72133.0
314.0	71300.0
315.0	70548.0
316.0	70350.0
317.0	69580.0
318.0	68985.0
319.0	68159.0
320.0	68202.0
321.0	67208.0
322.0	66658.0
323.0	66176.0
324.0	65319.0
325.0	64812.0
326.0	64274.0
327.0	63606.0
328.0	63043.0
329.0	62667.0
330.0	61764.0
331.0	61716.0
332.0	60876.0
333.0	60358.0
334.0	60188.0
335.0	58887.0
336.0	58530.0
337.0	58260.0
338.0	57437.0
339.0	56375.0
340.0	56541.0
341.0	56283.0
342.0	55806.0
343.0	54510.0
344.0	54569.0
345.0	54136.0
346.0	52992.0
347.0	52912.0
348.0	52319.0
349.0	52264.0
350.0	51235.0
351.0	50727.0
352.0	50539.0
353.0	50216.0
354.0	49607.0
355.0	49152.0
356.0	48840.0
357.0	48294.0
358.0	47571.0
359.0	47241.0
360.0	47193.0
361.0	46191.0
362.0	45620.0
363.0	45218.0
364.0	45000.0
365.0	44497.0
366.0	44186.0
367.0	43507.0
368.0	43322.0
369.0	42419.0
370.0	41946.0
371.0	41818.0
372.0	41463.0
373.0	40770.0
374.0	40361.0
375.0	40414.0
376.0	39711.0
377.0	39311.0
378.0	39077.0
379.0	38815.0
380.0	38019.0
381.0	37870.0
382.0	37305.0
383.0	36979.0
384.0	36708.0
385.0	35665.0
386.0	36159.0
387.0	35216.0
388.0	34917.0
389.0	34645.0
390.0	34366.0
391.0	34507.0
392.0	33574.0
393.0	33806.0
394.0	33069.0
395.0	32734.0
396.0	32233.0
397.0	32018.0
398.0	31715.0
399.0	31288.0
400.0	31158.0
401.0	30795.0
402.0	30263.0
403.0	29990.0
404.0	30132.0
405.0	29595.0
406.0	29393.0
407.0	29101.0
408.0	28631.0
409.0	28705.0
410.0	27586.0
411.0	27929.0
412.0	27437.0
413.0	27272.0
414.0	26742.0
415.0	26615.0
416.0	26448.0
417.0	26078.0
418.0	25851.0
419.0	25355.0
420.0	25044.0
421.0	25053.0
422.0	24727.0
423.0	24182.0
424.0	23677.0
425.0	23550.0
426.0	23612.0
427.0	23301.0
428.0	23130.0
429.0	22861.0
430.0	22612.0
431.0	22414.0
432.0	21787.0
433.0	21649.0
434.0	21239.0
435.0	21009.0
436.0	21038.0
437.0	20787.0
438.0	20684.0
439.0	20320.0
440.0	20030.0
441.0	19732.0
442.0	19372.0
443.0	19300.0
444.0	19325.0
445.0	18912.0
446.0	18844.0
447.0	18597.0
448.0	18496.0
