#Duplication rate	Coverage
1.0	4.4596678E7
2.0	5800737.0
3.0	723802.0
4.0	189303.0
5.0	47977.0
6.0	29010.0
7.0	16041.0
8.0	11934.0
9.0	9047.0
10.0	7276.0
11.0	6142.0
12.0	5232.0
13.0	4628.0
14.0	4173.0
15.0	3614.0
16.0	3323.0
17.0	3035.0
18.0	2761.0
19.0	2559.0
20.0	2360.0
21.0	2148.0
22.0	2027.0
23.0	1826.0
24.0	1796.0
25.0	1607.0
26.0	1491.0
27.0	1315.0
28.0	1164.0
29.0	1157.0
30.0	1002.0
31.0	911.0
32.0	869.0
33.0	769.0
34.0	717.0
35.0	597.0
36.0	558.0
37.0	526.0
38.0	478.0
39.0	433.0
40.0	380.0
41.0	335.0
42.0	320.0
43.0	266.0
44.0	255.0
45.0	241.0
46.0	192.0
47.0	194.0
48.0	184.0
49.0	174.0
50.0	2504.0
