#Mapping quality	mapping quality
0.0	4.0906761E7
1.0	7194391.0
2.0	6256630.0
3.0	5846918.0
4.0	5370822.0
5.0	5154397.0
6.0	5045893.0
7.0	4690776.0
8.0	4766660.0
9.0	4665726.0
10.0	4767222.0
11.0	4464816.0
12.0	4557393.0
13.0	4860818.0
14.0	4427436.0
15.0	4733717.0
16.0	4689464.0
17.0	4649160.0
18.0	4733666.0
19.0	4675019.0
20.0	5717384.0
21.0	5070306.0
22.0	5172061.0
23.0	5207226.0
24.0	5544329.0
25.0	5638886.0
26.0	5742871.0
27.0	5956790.0
28.0	5902210.0
29.0	5937760.0
30.0	7797422.0
31.0	6443492.0
32.0	6682967.0
33.0	6971824.0
34.0	7048805.0
35.0	7148016.0
36.0	7871393.0
37.0	7588024.0
38.0	7616853.0
39.0	7572257.0
40.0	1.1349188E7
41.0	8294090.0
42.0	9297838.0
43.0	8843937.0
44.0	8916957.0
45.0	1.2353536E7
46.0	1.0373081E7
47.0	9940641.0
48.0	1.4328126E7
49.0	1.1070845E7
50.0	1.6801968E7
51.0	1.7214875E7
52.0	1.8397181E7
53.0	1.9591809E7
54.0	2.3358511E7
55.0	2.4688507E7
56.0	2.3835335E7
57.0	2.43158E7
58.0	2.7253168E7
59.0	2.6859847E7
60.0	2.06963905E9
61.0	1.3810727E7
62.0	5016485.0
63.0	1315979.0
64.0	348513.0
65.0	513642.0
66.0	106463.0
67.0	21032.0
68.0	8389.0
69.0	338.0
70.0	57188.0
