#Mapping quality	mapping quality
0.0	3.9766342E7
1.0	6300868.0
2.0	5615712.0
3.0	5482433.0
4.0	4994246.0
5.0	4814084.0
6.0	4789449.0
7.0	4357423.0
8.0	4407801.0
9.0	4413006.0
10.0	4460410.0
11.0	4008843.0
12.0	4120054.0
13.0	4808372.0
14.0	3888142.0
15.0	4362132.0
16.0	4267721.0
17.0	4108238.0
18.0	4258818.0
19.0	4119674.0
20.0	5742847.0
21.0	4640269.0
22.0	4667544.0
23.0	4659873.0
24.0	5061885.0
25.0	5161177.0
26.0	5298008.0
27.0	5781053.0
28.0	5337904.0
29.0	5380079.0
30.0	7715250.0
31.0	5968652.0
32.0	6209680.0
33.0	6740405.0
34.0	6500755.0
35.0	6749746.0
36.0	7359078.0
37.0	7203072.0
38.0	7169921.0
39.0	7395743.0
40.0	1.268559E7
41.0	8200354.0
42.0	8801587.0
43.0	8793553.0
44.0	8959030.0
45.0	1.1659595E7
46.0	1.0217162E7
47.0	9869211.0
48.0	1.2736438E7
49.0	1.0544992E7
50.0	1.4840236E7
51.0	1.3274734E7
52.0	1.3682552E7
53.0	1.5486424E7
54.0	1.4601909E7
55.0	1.6877414E7
56.0	1.9093167E7
57.0	2.0426264E7
58.0	2.0935789E7
59.0	2.0466664E7
60.0	2.247022337E9
