#Coverage (X)	Coverage
1.0	98.29027478476618
2.0	94.69104279886656
3.0	88.01577863149365
4.0	78.25427093509562
5.0	66.34945644196739
6.0	53.758668561725685
7.0	41.92609769201495
8.0	31.836688064868866
9.0	23.907074523736455
10.0	18.06695938727465
11.0	13.978052030986063
12.0	11.215391965777812
13.0	9.377929857393042
14.0	8.144354283716666
15.0	7.2905350634871695
16.0	6.667493896282338
17.0	6.184244439637624
18.0	5.785976915283399
19.0	5.442822430131002
20.0	5.1376887249291485
21.0	4.8603038567699315
22.0	4.605671727887724
23.0	4.369825011849784
24.0	4.150199843129187
25.0	3.9459122612176714
26.0	3.755379008203235
27.0	3.5766448005233826
28.0	3.408979901020473
29.0	3.2512857080743487
30.0	3.1032990616654814
31.0	2.964113695374934
32.0	2.83292375490079
33.0	2.7095700087182166
34.0	2.5935002079429523
35.0	2.483757222996644
36.0	2.380108511208519
37.0	2.2821477000879185
38.0	2.189202415607383
39.0	2.101240832773314
40.0	2.0181370013320787
41.0	1.9394589396184756
42.0	1.8647275678183348
43.0	1.7934345740084154
44.0	1.7257788288796547
45.0	1.661186701130248
46.0	1.5996920403348298
47.0	1.5408470588883318
48.0	1.4846854642895266
49.0	1.4311811145794024
50.0	1.3797916706652273
51.0	1.3306500800369605
